video_name,frame_idx,track_id,class_id,x1,y1,x2,y2,cx,cy,dx,dy,dframes,velocity,direction,acceleration,direction_change,rolling_dx,rolling_dy,traj_direction,curvature
7KAkcOyPqkw_00,0,1,0,524.000000218006,52.59999975000001,553.299999781994,86.20000025,538.65,69.4,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
7KAkcOyPqkw_00,1,1,0,524.0,52.6,553.3,86.2,538.65,69.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7KAkcOyPqkw_00,5,1,0,524.0,52.6,553.3,86.2,538.65,69.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7KAkcOyPqkw_00,6,1,0,524.0,52.6,553.3,86.2,538.65,69.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7KAkcOyPqkw_00,7,1,0,524.0,52.6,553.3,86.2,538.65,69.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7KAkcOyPqkw_00,8,1,0,524.0,52.6,553.3,86.2,538.65,69.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7KAkcOyPqkw_00,11,2,0,788.0,342.0,828.0,373.3,808.0,357.65,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
7KAkcOyPqkw_00,23,2,0,721.3,281.3,748.0,304.0,734.65,292.65,-73.35000000000002,-65.0,12.0,8.167186420535398,-2.416475541569006,0.0,0.0,-73.35000000000002,-65.0,-2.416475541569006,0.0
7KAkcOyPqkw_00,24,2,0,717.3,277.3,744.0,299.3,730.65,288.3,-4.0,-4.349999999999966,1.0,5.909526207742859,-2.31430284509642,-2.2576602127925387,0.10217269647258578,-38.67500000000001,-34.67499999999998,-2.410673589312286,0.034057565490861925
7KAkcOyPqkw_00,25,2,0,712.0,272.3,738.7,297.0,725.35,284.65,-5.2999999999999545,-3.650000000000034,1.0,6.43525446272327,-2.5385049874976406,0.525728254980411,-0.22420214240122063,-27.549999999999994,-24.333333333333332,-2.4181133102297663,0.10879161295793548
7KAkcOyPqkw_00,26,2,0,708.0,268.7,734.7,292.7,721.35,280.7,-4.0,-3.9499999999999886,1.0,5.621610089645128,-2.3624837154450535,-0.8136443730781417,0.17602127205258714,-21.662499999999994,-19.237499999999997,-2.4154161124372444,0.16746537030879785
7KAkcOyPqkw_00,27,2,0,707.3,265.7,732.7,288.3,720.0,277.0,-1.3500000000000227,-3.6999999999999886,1.0,3.9385911186615927,-1.920651928652001,-1.6830189709835355,0.4418317867930527,-17.6,-16.129999999999995,-2.399748311245453,0.28068506708228685
7KAkcOyPqkw_00,28,2,0,705.3,262.0,729.3,284.0,717.3,273.0,-2.7000000000000455,-4.0,1.0,4.825971404805487,-2.1645459935056754,0.8873802861438942,-0.2438940648536745,-15.116666666666674,-14.108333333333329,-2.390683232926609,0.2872490412331048
7KAkcOyPqkw_00,29,2,0,704.0,259.2,725.3,281.2,714.65,270.2,-2.6499999999999773,-2.8000000000000114,1.0,3.85519130524024,-2.328678500906884,-0.9707800995652471,-0.1641325074012086,-13.335714285714289,-12.492857142857142,-2.388815657458714,0.2832861196826453
7KAkcOyPqkw_00,30,2,0,701.3,257.0,724.0,276.0,712.65,266.5,-2.0,-3.6999999999999886,1.0,4.205948168962608,-2.066348000280726,0.3507568637223679,0.2623305006261578,-11.918750000000003,-11.393749999999997,-2.378710791525606,0.22345235762701365
7KAkcOyPqkw_00,34,2,0,693.3,245.3,714.7,266.3,704.0,255.8,-8.649999999999977,-10.699999999999989,4.0,3.4397719764542476,-2.2506450566072007,-0.19154404812709003,-0.18429705632647456,-11.555555555555555,-11.316666666666663,-2.366638608850143,0.203586688117947
7KAkcOyPqkw_00,35,2,0,691.3,243.0,712.7,262.3,702.0,252.65,-2.0,-3.1500000000000057,1.0,3.7312866413611316,-2.1364977954510733,0.29151466490688405,0.11414726115612742,-10.6,-10.499999999999996,-2.3609337912018113,0.18692493936958657
7KAkcOyPqkw_00,36,2,0,690.7,241.0,712.0,260.3,701.35,250.65,-0.6499999999999773,-2.0,1.0,2.102974084481302,-1.8850282258792246,-1.6283125568798296,0.25146956957184874,-9.695454545454544,-9.727272727272725,-2.354556298350993,0.18330462901815023
7KAkcOyPqkw_00,39,1,0,524.0,52.8,553.3,86.1,538.65,69.44999999999999,0.0,0.04999999999998295,31.0,0.0016129032258059015,1.5707963267948966,5.2029136316319404e-05,1.5707963267948966,0.0,0.008333333333330492,1.5707963267948966,0.5235987755982988
7KAkcOyPqkw_00,40,1,0,524.0,52.8,553.3,86.1,538.65,69.44999999999999,0.0,0.0,1.0,0.0,0.0,-0.0016129032258059015,-1.5707963267948966,0.0,0.007142857142854707,1.5707963267948966,1.0471975511965976
7KAkcOyPqkw_00,41,1,0,524.0,52.7,553.3,86.8,538.65,69.75,0.0,0.30000000000001137,1.0,0.30000000000001137,1.5707963267948966,0.30000000000001137,1.5707963267948966,0.0,0.04374999999999929,1.5707963267948966,1.5707963267948966
7KAkcOyPqkw_00,42,1,0,524.0,52.7,553.3,86.8,538.65,69.75,0.0,0.0,1.0,0.0,0.0,-0.30000000000001137,-1.5707963267948966,0.0,0.03888888888888826,1.5707963267948966,1.5707963267948966
7KAkcOyPqkw_00,43,1,0,524.0,52.7,553.3,86.7,538.65,69.7,0.0,-0.04999999999999716,1.0,0.04999999999999716,-1.5707963267948966,0.04999999999999716,-1.5707963267948966,0.0,0.029999999999999714,1.5707963267948966,1.5707963267948966
7KAkcOyPqkw_00,44,1,0,524.0,52.7,553.3,86.7,538.65,69.7,0.0,0.0,1.0,0.0,0.0,-0.04999999999999716,1.5707963267948966,0.0,0.027272727272727015,1.5707963267948966,1.5707963267948966
7KAkcOyPqkw_00,45,1,0,524.0,52.7,553.3,86.7,538.65,69.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999762,1.5707963267948966,1.0471975511965976
7KAkcOyPqkw_00,46,1,0,524.0,52.7,553.3,86.7,538.65,69.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02307692307692286,1.5707963267948966,0.5235987755982988
7KAkcOyPqkw_00,47,1,0,524.0,52.7,553.3,86.7,538.65,69.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.021428571428571224,1.5707963267948966,0.0
7KAkcOyPqkw_00,48,1,0,524.0,52.7,553.3,86.7,538.65,69.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01999999999999981,1.5707963267948966,0.0
