video_name,frame_idx,track_id,class_id,x1,y1,x2,y2,cx,cy,dx,dy,dframes,velocity,direction,acceleration,direction_change,rolling_dx,rolling_dy,traj_direction,curvature
_0RDZgCKPGo_00,0,1,1,618.8000003808114,601.6999997500001,798.9999996191885,720.00000025,708.9,660.85,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
_0RDZgCKPGo_00,1,1,1,616.8,600.7,798.0,720.0,707.4,660.35,-1.5,-0.5,1.0,1.5811388300841898,-2.819842099193151,0.0,0.0,-1.5,-0.5,-2.819842099193151,0.0
_0RDZgCKPGo_00,2,1,1,616.8,600.7,799.0,720.0,707.9,660.35,0.5,0.0,1.0,0.5,0.0,-1.0811388300841898,2.819842099193151,-0.5,-0.25,-2.677945044588987,0.939947366397717
_0RDZgCKPGo_00,3,1,1,616.8,600.7,799.0,720.0,707.9,660.35,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-0.3333333333333333,-0.16666666666666666,-2.677945044588987,0.939947366397717
_0RDZgCKPGo_00,4,1,1,607.8,601.7,803.0,720.0,705.4,660.85,-2.5,0.5,1.0,2.5495097567963922,2.9441970937399122,2.5495097567963922,2.9441970937399122,-0.875,0.0,3.141592653589793,1.9213463976443546
_0RDZgCKPGo_00,5,1,1,608.8,601.7,804.0,720.0,706.4,660.85,1.0,0.0,1.0,1.0,0.0,-1.5495097567963922,-2.9441970937399122,-0.5,0.0,3.141592653589793,1.9627980624932748
_0RDZgCKPGo_00,6,1,1,611.8,601.7,799.0,720.0,705.4,660.85,-1.0,0.0,1.0,1.0,3.141592653589793,0.0,3.141592653589793,-0.5833333333333334,0.0,3.141592653589793,3.0099956136898727
_0RDZgCKPGo_00,7,1,1,620.9,601.7,800.0,720.0,710.45,660.85,5.050000000000068,0.0,1.0,5.050000000000068,0.0,4.050000000000068,-3.141592653589793,0.22142857142858116,0.0,0.0,3.075794133639833
_0RDZgCKPGo_00,8,1,1,614.8,602.2,806.0,720.0,710.4,661.1,-0.05000000000006821,0.25,1.0,0.25495097567965264,1.7681918866450397,-4.795049024320416,1.7681918866450397,0.1875,0.03125,0.16514867741462683,2.683792397941542
_0RDZgCKPGo_00,9,1,1,618.8,602.7,810.0,720.0,714.4,661.35,4.0,0.25,1.0,4.00780488547035,0.06241880999595735,3.752853909790697,-1.7057730766490824,0.6111111111111112,0.05555555555555555,0.09065988720074511,2.2051858722946385
_0RDZgCKPGo_00,10,1,1,619.3,602.2,810.5,720.0,714.9,661.1,0.5,-0.25,1.0,0.5590169943749475,-0.46364760900080615,-3.448787891095402,-0.5260664189967635,0.6,0.025,0.04164257909858843,1.333343794096962
_0RDZgCKPGo_00,11,1,1,618.8,602.2,809.0,720.0,713.9,661.1,-1.0,0.0,1.0,1.0,3.141592653589793,0.44098300562505255,-2.677945044588987,0.45454545454545453,0.022727272727272728,0.049958395721942765,1.6365948467449443
_0RDZgCKPGo_00,12,1,1,619.9,602.2,809.0,720.0,714.45,661.1,0.5500000000000682,0.0,1.0,0.5500000000000682,0.0,-0.4499999999999318,-3.141592653589793,0.4625000000000057,0.020833333333333332,0.045014615774526465,2.115201372391848
_0RDZgCKPGo_00,13,1,1,620.9,602.2,808.0,720.0,714.45,661.1,0.0,0.0,1.0,0.0,0.0,-0.5500000000000682,0.0,0.4269230769230822,0.019230769230769232,0.04501461577452647,1.9398458993929264
_0RDZgCKPGo_00,14,1,1,620.9,602.2,807.0,720.0,713.95,661.1,-0.5,0.0,1.0,0.5,3.141592653589793,0.5,3.141592653589793,0.3607142857142906,0.017857142857142856,0.049464568601590694,2.0943951023931953
_0RDZgCKPGo_00,15,1,1,620.9,602.2,808.0,720.0,714.45,661.1,0.5,0.0,1.0,0.5,0.0,0.0,-3.141592653589793,0.37000000000000455,0.016666666666666666,0.045014615774526465,2.0943951023931953
