video_name,frame_idx,track_id,class_id,x1,y1,x2,y2,cx,cy,dx,dy,dframes,velocity,direction,acceleration,direction_change,rolling_dx,rolling_dy,traj_direction,curvature
5mrzzNJQOug_00,0,5,0,748.0000004379563,13.799999750000003,843.9999995620437,68.60000025,796.0,41.199999999999996,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
5mrzzNJQOug_00,0,4,0,1194.0000005606616,14.399999750000005,1315.9999994393384,68.80000025,1255.0,41.6,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
5mrzzNJQOug_00,0,3,0,799.0000001944444,776.99999975,910.9999998055556,921.00000025,855.0,849.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
5mrzzNJQOug_00,0,2,0,799.0000001971831,777.99999975,910.9999998028168,920.00000025,855.0,849.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
5mrzzNJQOug_00,0,1,0,637.5000005127042,13.49999975,750.4999994872958,68.60000025,694.0,41.05,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
5mrzzNJQOug_00,1,5,0,748.0,13.8,847.0,69.2,797.5,41.5,1.5,0.30000000000000426,1.0,1.5297058540778363,0.1973955598498835,0.0,0.0,1.5,0.30000000000000426,0.1973955598498835,0.0
5mrzzNJQOug_00,1,4,0,1194.0,14.4,1316.0,68.7,1255.0,41.550000000000004,0.0,-0.04999999999999716,1.0,0.04999999999999716,-1.5707963267948966,0.0,0.0,0.0,-0.04999999999999716,-1.5707963267948966,0.0
5mrzzNJQOug_00,1,3,0,805.0,771.0,915.0,914.0,860.0,842.5,5.0,-6.5,1.0,8.200609733428363,-0.9151007005533602,0.0,0.0,5.0,-6.5,-0.9151007005533602,0.0
5mrzzNJQOug_00,1,1,0,637.5,13.5,750.5,68.7,694.0,41.1,0.0,0.05000000000000426,1.0,0.05000000000000426,1.5707963267948966,0.0,0.0,0.0,0.05000000000000426,1.5707963267948966,0.0
5mrzzNJQOug_00,2,5,0,748.0,14.4,842.0,68.3,795.0,41.35,-2.5,-0.14999999999999858,1.0,2.5044959572736385,-3.081664498468586,0.9747901031958022,3.0041252488611168,-0.5,0.07500000000000284,2.99270270598029,1.0013750829537056
5mrzzNJQOug_00,2,4,0,1194.0,14.4,1316.0,68.8,1255.0,41.6,0.0,0.04999999999999716,1.0,0.04999999999999716,1.5707963267948966,0.0,3.141592653589793,0.0,0.0,0.0,1.0471975511965976
5mrzzNJQOug_00,2,3,0,813.0,769.0,919.0,909.0,866.0,839.0,6.0,-3.5,1.0,6.946221994724902,-0.5280744484263596,-1.2543877387034614,0.3870262521270007,5.5,-5.0,-0.7378150601204649,0.12900875070900023
5mrzzNJQOug_00,2,2,0,813.0,769.0,919.0,909.0,866.0,839.0,11.0,-10.0,2.0,7.433034373659253,-0.7378150601204649,0.0,0.0,11.0,-10.0,-0.7378150601204649,0.0
5mrzzNJQOug_00,2,1,0,637.5,13.5,750.5,68.6,694.0,41.05,0.0,-0.05000000000000426,1.0,0.05000000000000426,-1.5707963267948966,0.0,-3.141592653589793,0.0,0.0,0.0,1.0471975511965976
5mrzzNJQOug_00,3,5,0,747.0,13.8,843.0,67.8,795.0,40.8,0.0,-0.5500000000000043,1.0,0.5500000000000043,-1.5707963267948966,-1.9544959572736342,1.5108681716736894,-0.3333333333333333,-0.13333333333333286,-2.7610862764774295,1.5049978068449352
5mrzzNJQOug_00,3,4,0,1194.0,14.4,1316.0,68.9,1255.0,41.650000000000006,0.0,0.05000000000000426,1.0,0.05000000000000426,1.5707963267948966,7.105427357601002e-15,0.0,0.0,0.01666666666666809,1.5707963267948966,1.0471975511965976
5mrzzNJQOug_00,3,3,0,818.0,762.0,921.0,896.0,869.5,829.0,3.5,-10.0,1.0,10.594810050208546,-1.2341215074081693,3.6485880554836436,-0.7060470589818095,4.833333333333333,-6.666666666666667,-0.943488134519134,0.36435777036960343
5mrzzNJQOug_00,3,1,0,637.5,13.5,750.5,68.6,694.0,41.05,0.0,0.0,1.0,0.0,0.0,-0.05000000000000426,1.5707963267948966,0.0,0.0,0.0,1.5707963267948966
5mrzzNJQOug_00,4,5,0,748.0,13.6,844.0,67.7,796.0,40.65,1.0,-0.14999999999999858,1.0,1.011187420807834,-0.14888994760949587,0.4611874208078297,1.4219063791854007,0.0,-0.1374999999999993,-1.5707963267948966,1.9789665999067356
5mrzzNJQOug_00,4,4,0,1194.0,14.4,1316.0,68.7,1255.0,41.550000000000004,0.0,-0.10000000000000142,1.0,0.10000000000000142,-1.5707963267948966,0.04999999999999716,-3.141592653589793,0.0,-0.01249999999999929,-1.5707963267948966,2.0943951023931953
5mrzzNJQOug_00,4,3,0,824.5,758.5,925.5,888.5,875.0,823.5,5.5,-5.5,1.0,7.7781745930520225,-0.7853981633974483,-2.816635457156523,0.4487233440107211,5.0,-6.375,-0.9056936403254023,0.513932218373177
5mrzzNJQOug_00,4,1,0,637.5,13.5,750.5,68.5,694.0,41.0,0.0,-0.04999999999999716,1.0,0.04999999999999716,-1.5707963267948966,0.04999999999999716,-1.5707963267948966,0.0,-0.01249999999999929,-1.5707963267948966,2.0943951023931953
5mrzzNJQOug_00,5,5,0,748.0,13.7,844.0,67.6,796.0,40.65,0.0,0.0,1.0,0.0,0.0,-1.011187420807834,0.14888994760949592,0.0,-0.10999999999999943,-1.5707963267948966,1.0272214994895286
