video_name,frame_idx,track_id,class_id,x1,y1,x2,y2,cx,cy,dx,dy,dframes,velocity,direction,acceleration,direction_change,rolling_dx,rolling_dy,traj_direction,curvature
04O2SOGSG_U_00,22,14,1,1017.3,22.3,1190.7,98.9,1104.0,60.6,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
04O2SOGSG_U_00,23,14,1,1016.0,22.2,1192.0,98.9,1104.0,60.550000000000004,0.0,-0.04999999999999716,1.0,0.04999999999999716,-1.5707963267948966,0.0,0.0,0.0,-0.04999999999999716,-1.5707963267948966,0.0
04O2SOGSG_U_00,27,14,1,1016.0,22.2,1192.0,98.9,1104.0,60.550000000000004,0.0,0.0,4.0,0.0,0.0,-0.01249999999999929,1.5707963267948966,0.0,-0.02499999999999858,-1.5707963267948966,0.5235987755982988
04O2SOGSG_U_00,28,14,1,1016.0,22.2,1192.0,98.9,1104.0,60.550000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01666666666666572,-1.5707963267948966,0.5235987755982988
04O2SOGSG_U_00,29,14,1,1016.0,22.2,1192.0,98.9,1104.0,60.550000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.01249999999999929,-1.5707963267948966,0.5235987755982988
04O2SOGSG_U_00,30,14,1,1016.7,22.2,1191.3,99.0,1104.0,60.6,0.0,0.04999999999999716,1.0,0.04999999999999716,1.5707963267948966,0.04999999999999716,1.5707963267948966,0.0,0.0,0.0,0.5235987755982988
04O2SOGSG_U_00,31,14,1,1017.3,22.2,1190.7,98.9,1104.0,60.550000000000004,0.0,-0.04999999999999716,1.0,0.04999999999999716,-1.5707963267948966,0.0,-3.141592653589793,0.0,-0.00833333333333286,-1.5707963267948966,1.5707963267948966
04O2SOGSG_U_00,32,14,1,1016.0,22.2,1189.3,99.0,1102.65,60.6,-1.349999999999909,0.04999999999999716,1.0,1.3509256086105386,3.1045725377158626,1.3009256086105414,-1.6078164426688277,-0.19285714285712988,0.0,3.141592653589793,2.106735141017839
04O2SOGSG_U_00,33,14,1,1016.0,22.2,1189.3,99.0,1102.65,60.6,0.0,0.0,1.0,0.0,0.0,-1.3509256086105386,-3.1045725377158626,-0.16874999999998863,0.0,3.141592653589793,2.6179938779914944
04O2SOGSG_U_00,34,14,1,1017.3,22.2,1189.3,99.0,1103.3,60.6,0.6499999999998636,0.0,1.0,0.6499999999998636,0.0,0.6499999999998636,0.0,-0.07777777777778283,0.0,3.141592653589793,1.5707963267948968
04O2SOGSG_U_00,35,14,1,1016.0,22.2,1189.3,99.0,1102.65,60.6,-0.6499999999998636,0.0,1.0,0.6499999999998636,3.141592653589793,0.0,3.141592653589793,-0.1349999999999909,0.0,3.141592653589793,2.082055063768552
04O2SOGSG_U_00,36,14,1,1016.0,22.2,1189.3,99.0,1102.65,60.6,0.0,0.0,1.0,0.0,0.0,-0.6499999999998636,-3.141592653589793,-0.12272727272726446,0.0,3.141592653589793,2.0943951023931953
04O2SOGSG_U_00,37,14,1,1016.0,22.2,1189.3,99.0,1102.65,60.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.11249999999999243,0.0,3.141592653589793,2.0943951023931953
