video_name,frame_idx,track_id,class_id,x1,y1,x2,y2,cx,cy,dx,dy,dframes,velocity,direction,acceleration,direction_change,rolling_dx,rolling_dy,traj_direction,curvature
8j-qfY6_Bxg_00,0,5,0,179.60000021495327,68.39999975,216.39999978504676,111.20000025000002,198.0,89.80000000000001,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
8j-qfY6_Bxg_00,0,3,0,261.800000192757,68.39999975,294.799999807243,111.20000025000002,278.3,89.80000000000001,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
8j-qfY6_Bxg_00,0,2,0,638.0000002820512,180.69999975,681.9999997179488,219.70000025,660.0,200.2,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
8j-qfY6_Bxg_00,0,1,1,64.30000024088102,167.79999974999998,235.9999997591189,346.00000025,150.14999999999998,256.9,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
8j-qfY6_Bxg_00,1,5,0,179.6,68.4,216.4,111.2,198.0,89.80000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8j-qfY6_Bxg_00,1,3,0,261.8,68.4,294.8,111.2,278.3,89.80000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8j-qfY6_Bxg_00,1,2,0,636.9,180.5,683.1,220.4,660.0,200.45,0.0,0.25,1.0,0.25,1.5707963267948966,0.0,0.0,0.0,0.25,1.5707963267948966,0.0
8j-qfY6_Bxg_00,1,1,1,64.4,167.8,236.0,346.0,150.2,256.9,0.05000000000001137,0.0,1.0,0.05000000000001137,0.0,0.0,0.0,0.05000000000001137,0.0,0.0,0.0
8j-qfY6_Bxg_00,2,5,0,179.6,68.4,216.4,111.2,198.0,89.80000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8j-qfY6_Bxg_00,2,3,0,261.5,68.4,294.8,111.2,278.15,89.80000000000001,-0.1500000000000341,0.0,1.0,0.1500000000000341,3.141592653589793,0.1500000000000341,3.141592653589793,-0.07500000000001705,0.0,3.141592653589793,1.0471975511965976
8j-qfY6_Bxg_00,2,2,0,638.0,180.7,682.0,220.3,660.0,200.5,0.0,0.05000000000001137,1.0,0.05000000000001137,1.5707963267948966,-0.19999999999998863,0.0,0.0,0.15000000000000568,1.5707963267948966,0.0
8j-qfY6_Bxg_00,2,1,1,64.3,167.8,236.0,346.0,150.15,256.9,-0.04999999999998295,0.0,1.0,0.04999999999998295,3.141592653589793,-2.842170943040401e-14,3.141592653589793,1.4210854715202004e-14,0.0,0.0,1.0471975511965976
8j-qfY6_Bxg_00,3,5,0,179.6,68.4,216.4,111.2,198.0,89.80000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8j-qfY6_Bxg_00,3,3,0,261.8,68.4,294.8,111.2,278.3,89.80000000000001,0.1500000000000341,0.0,1.0,0.1500000000000341,0.0,0.0,-3.141592653589793,0.0,0.0,0.0,2.0943951023931953
8j-qfY6_Bxg_00,3,2,0,636.9,181.2,682.0,220.8,659.45,201.0,-0.5499999999999545,0.5,1.0,0.7433034373658917,2.403777593469287,0.6933034373658803,0.8329812666743902,-0.18333333333331817,0.26666666666667044,2.1730836729298155,0.27766042222479675
8j-qfY6_Bxg_00,3,1,1,64.5,167.8,236.1,346.2,150.3,257.0,0.15000000000000568,0.10000000000002274,1.0,0.1802775637732168,0.588002603547655,0.13027756377323385,-2.5535900500421382,0.05000000000001137,0.03333333333334091,0.5880026035475676,1.898394234543977
8j-qfY6_Bxg_00,4,5,0,179.6,68.3,216.4,111.2,198.0,89.75,0.0,-0.05000000000001137,1.0,0.05000000000001137,-1.5707963267948966,0.05000000000001137,-1.5707963267948966,0.0,-0.012500000000002842,-1.5707963267948966,0.5235987755982988
8j-qfY6_Bxg_00,4,3,0,261.8,68.4,294.8,111.2,278.3,89.80000000000001,0.0,0.0,1.0,0.0,0.0,-0.1500000000000341,0.0,0.0,0.0,0.0,2.0943951023931953
8j-qfY6_Bxg_00,4,2,0,636.9,180.7,680.9,220.6,658.9,200.64999999999998,-0.5500000000000682,-0.35000000000002274,1.0,0.6519202405203346,-2.5748634360663134,-0.09138319684555707,1.3045442776439862,-0.2750000000000057,0.11249999999999716,2.753273935417343,0.7125085147727921
8j-qfY6_Bxg_00,4,1,1,64.5,168.0,236.1,346.2,150.3,257.1,0.0,0.10000000000002274,1.0,0.10000000000002274,1.5707963267948966,-0.08027756377319406,0.9827937232472416,0.037500000000008527,0.05000000000001137,0.9272952180016121,2.2259921422930575
8j-qfY6_Bxg_00,5,5,0,179.6,68.3,216.4,111.2,198.0,89.75,0.0,0.0,1.0,0.0,0.0,-0.05000000000001137,1.5707963267948966,0.0,-0.010000000000002274,-1.5707963267948966,1.0471975511965976
8j-qfY6_Bxg_00,5,3,0,261.8,68.4,294.8,111.2,278.3,89.80000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0471975511965976
8j-qfY6_Bxg_00,5,2,0,637.5,181.2,681.5,220.8,659.5,201.0,0.6000000000000227,0.35000000000002274,1.0,0.6946221994725214,0.5280744484263715,0.04270195895218676,3.102937884492685,-0.1,0.16000000000000228,2.129395642138453,1.7468211429370204
8j-qfY6_Bxg_00,5,1,1,63.7,168.0,236.1,346.5,149.9,257.25,-0.4000000000000057,0.14999999999997726,1.0,0.4272001872658739,2.7828219833192755,0.32720018726585115,1.2120256565243788,-0.04999999999999431,0.07000000000000454,2.1910458127776336,1.5828031432712528
8j-qfY6_Bxg_00,6,5,0,179.6,68.3,216.4,111.2,198.0,89.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.008333333333335228,-1.5707963267948966,1.0471975511965976
8j-qfY6_Bxg_00,6,3,0,261.8,68.3,294.8,111.2,278.3,89.75,0.0,-0.05000000000001137,1.0,0.05000000000001137,-1.5707963267948966,0.05000000000001137,-1.5707963267948966,0.0,-0.008333333333335228,-1.5707963267948966,0.5235987755982988
8j-qfY6_Bxg_00,6,2,0,637.5,181.2,681.5,220.8,659.5,201.0,0.0,0.0,1.0,0.0,0.0,-0.6946221994725214,-0.5280744484263715,-0.08333333333333333,0.13333333333333522,2.129395642138453,1.6451855368543475
8j-qfY6_Bxg_00,6,1,1,63.2,167.8,236.0,346.5,149.6,257.15,-0.30000000000001137,-0.10000000000002274,1.0,0.3162277660168559,-2.819842099193094,-0.11097242124901796,0.6805212246672171,-0.09166666666666383,0.041666666666666664,2.7149651604629055,0.9584468681462791
8j-qfY6_Bxg_00,7,5,0,179.6,68.3,216.4,111.4,198.0,89.85,0.0,0.09999999999999432,1.0,0.09999999999999432,1.5707963267948966,0.09999999999999432,1.5707963267948966,0.0,0.007142857142854707,1.5707963267948966,1.0471975511965976
8j-qfY6_Bxg_00,7,3,0,262.1,68.4,294.2,111.8,278.15,90.1,-0.1500000000000341,0.3499999999999943,1.0,0.3807886552932036,1.9756881130800683,0.33078865529319224,-2.7367008673046214,-0.0214285714285763,0.04285714285714042,2.0344439357958164,1.4358323980331729
8j-qfY6_Bxg_00,7,2,0,637.5,182.2,681.5,219.9,659.5,201.05,0.0,0.05000000000001137,1.0,0.05000000000001137,1.5707963267948966,0.05000000000001137,1.5707963267948966,-0.07142857142857142,0.12142857142857467,2.1025203940536903,1.733936219904651
8j-qfY6_Bxg_00,7,1,1,65.2,168.3,236.2,346.0,150.7,257.15,1.0999999999999943,0.0,1.0,1.0999999999999943,0.0,0.7837722339831383,2.819842099193094,0.0785714285714302,0.03571428571428571,0.4266274931268683,1.5707963267948966
8j-qfY6_Bxg_00,8,5,0,179.6,68.4,216.4,111.2,198.0,89.80000000000001,0.0,-0.04999999999998295,1.0,0.04999999999998295,-1.5707963267948966,-0.05000000000001137,-3.141592653589793,0.0,0.0,0.0,1.5707963267948966
8j-qfY6_Bxg_00,8,3,0,262.1,68.3,294.2,111.7,278.15,90.0,0.0,-0.09999999999999432,1.0,0.09999999999999432,-1.5707963267948966,-0.2807886552932093,2.7367008673046214,-0.018750000000004263,0.02499999999999858,2.2142974355883176,2.3480660204680466
8j-qfY6_Bxg_00,8,2,0,635.8,182.3,682.0,218.9,658.9,200.60000000000002,-0.6000000000000227,-0.44999999999998863,1.0,0.7500000000000114,-2.498091544796539,0.7000000000000001,2.2142974355881506,-0.13750000000000284,0.05000000000000426,2.792821650005865,1.437722736936473
8j-qfY6_Bxg_00,8,1,1,65.2,168.3,236.2,346.0,150.7,257.15,0.0,0.0,1.0,0.0,0.0,-1.0999999999999943,0.0,0.06875000000000142,0.03125,0.4266274931268683,1.1667877746201036
8j-qfY6_Bxg_00,9,7,0,138.8,68.2,173.5,111.4,156.15,89.80000000000001,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
8j-qfY6_Bxg_00,9,5,0,179.6,68.4,216.4,111.2,198.0,89.80000000000001,0.0,0.0,1.0,0.0,0.0,-0.04999999999998295,1.5707963267948966,0.0,0.0,0.0,2.0943951023931953
