video_name,frame_idx,track_A,track_B,distance,dir_A,dir_B,traj_dir_A,traj_dir_B,dx_A,dy_A,dx_B,dy_B,pair,dframes,approach_speed,ttc,relative_angle,trajectory_angle_diff,v_rel
fVIMQD0Bo2M_00,2,11,10,305.8296625574439,0.0,0.0,0.0,0.0,,,,,10_11,,0.0,9999.0,0.0,0.0,0.0
fVIMQD0Bo2M_00,5,11,10,292.47535366249235,-2.9546133836708823,3.0900918426385706,-2.9546133836708823,3.0900918426385706,-22.19999999999999,-4.199999999999989,-9.700000000000017,0.4999999999999716,10_11,3.0,4.451436298317181,65.70359184361676,13.663902131797187,13.663902131797187,4.451466674654033
fVIMQD0Bo2M_00,6,11,10,287.9357784298436,-3.0080636044979205,-2.488746022489022,-2.9669204545815533,-3.0715320709513367,-6.699999999999989,-0.9000000000000057,-1.6999999999999886,-1.299999999999983,10_11,1.0,4.539575232648758,63.42791201234006,29.754705676048893,5.993804106030267,5.015974481593779
fVIMQD0Bo2M_00,7,11,10,287.77082895943437,-2.723982952083139,-3.002257506275658,-2.9137922033067434,-3.042429179130926,-7.550000000000011,-3.3499999999999943,-8.200000000000017,-1.150000000000034,10_11,1.0,0.16494947040922625,1744.5998962318479,15.943957501115854,7.370355804052066,2.294013949390856
fVIMQD0Bo2M_00,8,11,10,283.7713031650663,-3.0819619404586276,-1.700071330843036,-2.93929953717225,-2.8109797019774803,-6.7000000000000455,-0.39999999999997726,-0.6499999999999773,-4.999999999999972,10_11,1.0,3.9995257943680826,70.95123716032981,79.17649967973385,7.352184984474584,7.6001644719045895
fVIMQD0Bo2M_00,9,11,10,276.5206728257401,-2.6949888485839755,2.4087775518032903,-2.902475588043224,-2.864225540164526,-7.099999999999909,-3.400000000000034,-1.0000000000000142,0.9000000000000057,10_11,1.0,7.250630339326165,38.1374666594075,67.57572563713339,2.1915663096227234,7.463243262818053
fVIMQD0Bo2M_00,21,11,10,226.2708553923815,-2.8890383778117275,-2.693740434134532,-2.885398668885588,-2.762620540530974,-6.199999999999932,-1.6000000000000227,-29.349999999999994,-14.100000000000009,10_11,12.0,4.187484786113219,54.03502745675735,11.189747920286967,7.034668571234905,2.1924309503886867
fVIMQD0Bo2M_00,22,11,10,221.65733125705543,-3.0105647361629013,-2.3357891595058025,-2.8911336548513766,-2.749821014145321,-6.4500000000000455,-0.8499999999999943,-1.2000000000000028,-1.2500000000000142,10_11,1.0,4.61352413532606,48.04512228727939,38.661792660958106,8.096617904305575,5.265216044950146
fVIMQD0Bo2M_00,23,11,10,217.52969912175212,-2.9220488173004058,-2.3053907861341307,-2.8924299144608545,-2.734321268396772,-6.050000000000011,-1.3499999999999943,-1.4000000000000057,-1.549999999999983,10_11,1.0,4.127632135303315,52.700844452982516,35.33190258867434,9.05895812399965,4.6542990879401005
fVIMQD0Bo2M_00,27,11,10,201.40279292998892,-2.62244653934327,-2.845046844520091,-2.8910391990104283,-2.744138746671023,-3.5,-2.0,-5.3999999999999915,-1.6500000000000057,10_11,4.0,4.031726547940799,49.954477451566056,12.754058004955978,8.416775927610614,0.4829919771590391
fVIMQD0Bo2M_00,8,13,10,645.7542585999723,0.0,-1.700071330843036,0.0,-2.8109797019774803,,,-0.6499999999999773,-4.999999999999972,10_13,,0.0,9999.0,97.40691212849502,161.05727322025157,0.0
fVIMQD0Bo2M_00,9,13,10,639.8470793869423,-2.5923461442462563,2.4087775518032903,-2.5923461442462563,-2.864225540164526,-5.7999999999999545,-3.5500000000000114,-1.0000000000000142,0.9000000000000057,10_13,1.0,5.907179213030076,108.31685586507437,73.45671939349386,15.577541922683183,6.545418244848802
fVIMQD0Bo2M_00,21,13,10,641.7700152702679,2.694326691839069,-2.693740434134532,2.89056179475835,-2.762620540530974,-32.0,15.349999999999966,-29.349999999999994,-14.100000000000009,10_13,12.0,-0.16024465694380297,9999.0,51.286493948529426,36.096511370011044,2.4640822609825506
fVIMQD0Bo2M_00,22,13,10,636.0564617233284,-2.92144332389722,-2.3357891595058025,2.9561841452462034,-2.749821014145321,-7.149999999999977,-1.599999999999966,-1.2000000000000028,-1.2500000000000142,10_13,1.0,5.713553546939465,111.32414468471023,33.55551187388914,33.06998648699303,5.960285228074213
fVIMQD0Bo2M_00,23,13,10,628.63403701995,-2.852198775216017,-2.3053907861341307,3.028040679085915,-2.734321268396772,-8.900000000000091,-2.650000000000034,-1.4000000000000057,-1.549999999999983,10_13,1.0,7.422424703378397,84.69389210965258,31.329789978427684,29.840980382456355,7.580237463298983
