video_name,frame_idx,track_A,track_B,distance,dir_A,dir_B,traj_dir_A,traj_dir_B,dx_A,dy_A,dx_B,dy_B,pair,dframes,approach_speed,ttc,relative_angle,trajectory_angle_diff,v_rel
RmsH7RavMYM_00,442,18,15,961.6859791532785,-0.2536740961386595,-0.9827937232473289,-3.03265069659992,-1.2088982234055683,1.3499999999999943,-0.35000000000002274,2.0,-3.0,15_18,,0.0,9999.0,41.77547739347912,104.49331959058215,0.0
RmsH7RavMYM_00,454,18,15,957.7121292434381,0.0,1.911014438439581,-2.857798544381445,-1.1220729827841274,0.0,0.0,-2.0,5.649999999999977,15_18,12.0,0.3311541591533664,2892.043185240189,109.49306191115107,99.44974907250091,0.49946151559009405
RmsH7RavMYM_00,168,10,4,574.4748079768164,1.2924966677898175,1.5444866095419723,1.499488862009615,2.4116929954380564,0.09999999999999432,0.35000000000002274,0.05000000000000426,1.9000000000000057,4_10,,0.0,9999.0,14.437960142145915,52.26544689983831,0.0
RmsH7RavMYM_00,170,10,4,573.0739502891402,0.0,1.5350972141155748,1.499488862009615,2.1088405346205183,0.0,0.0,0.04999999999999716,1.4000000000000057,4_10,2.0,0.7004288438380968,818.1758294659913,87.9545915111129,34.91327907984224,0.7004462863060978
RmsH7RavMYM_00,172,10,4,573.1260441648068,0.0,-2.3561944901922027,1.499488862009615,2.12792071695429,0.0,0.0,-0.04999999999999716,-0.05000000000001137,4_10,2.0,-0.026046937833314132,9999.0,134.99999999999187,36.00649299990744,0.035355339059330394
RmsH7RavMYM_00,174,10,4,573.2238131829487,3.141592653589793,-1.5707963267948966,1.5707963267948966,2.142989970802888,-0.04999999999999716,0.0,0.0,-0.09999999999999432,4_10,2.0,-0.04888450907094466,9999.0,90.00000000000001,32.784280865868986,0.05590169943749157
RmsH7RavMYM_00,176,10,4,573.8753566759946,-1.4288992721907496,-1.5707963267948966,1.4288992721907496,2.3432082072721676,0.04999999999999716,-0.35000000000002274,0.0,-1.0,4_10,2.0,-0.32577174652294616,9999.0,8.130102354155008,52.38604315126602,0.325960120260121
RmsH7RavMYM_00,178,10,4,573.2216783234912,1.8490959857999756,1.5707963267948966,1.6421037915801782,2.142989970802888,-0.09999999999999432,0.35000000000002274,0.0,1.0,4_10,2.0,0.32683917625166714,1753.834056545623,15.945395900921003,28.698664085894613,0.32882366094913595
RmsH7RavMYM_00,180,10,4,574.1708151761112,0.0,-1.5707963267948966,1.6421037915801782,2.330559081670667,0.0,0.0,0.0,-0.950000000000017,4_10,2.0,-0.4745684263099861,9999.0,90.0,39.445582505639784,0.4750000000000085
RmsH7RavMYM_00,182,10,4,574.5204978936782,1.5707963267948966,-1.5707963267948966,1.6207547225168364,2.3432082072721676,0.0,0.2999999999999545,0.0,-0.04999999999998295,4_10,2.0,-0.17484135878351026,9999.0,180.0,41.39353557099943,0.17499999999996874
RmsH7RavMYM_00,208,10,4,574.3400125361283,0.0,-2.2142974355881755,-1.9138202672155795,2.6694706711860205,0.0,0.0,-0.6000000000000014,-0.8000000000000114,4_10,26.0,0.0069417445211526615,82737.12908707859,126.86989764584371,97.39677294903377,0.038461538461538845
RmsH7RavMYM_00,210,10,4,574.2010492850043,0.0,2.601173153319192,-1.9138202672155795,2.6108191563868877,0.0,0.0,-0.25,0.15000000000000568,4_10,2.0,0.06948162556199122,8264.07045950162,149.03624346792552,100.75725720907315,0.14577379737113397
RmsH7RavMYM_00,212,10,4,574.300953333703,3.141592653589793,-2.0344439357957596,-1.975688113079953,1.8370483759458227,-0.04999999999999716,0.0,-0.05000000000000426,-0.09999999999999432,4_10,2.0,-0.04995202434935209,9999.0,63.43494882291875,141.54629078329555,0.04999999999999716
RmsH7RavMYM_00,214,10,4,573.7015295430194,0.0,1.4876550949064475,-1.8490959857999945,1.6914199953749984,0.04999999999999716,0.0,0.05000000000000426,0.5999999999999943,4_10,2.0,0.29971189534177256,1914.1767092320656,85.23635830927337,157.1433769800533,0.29999999999999716
RmsH7RavMYM_00,216,10,4,574.2098440465819,0.0,-1.9513027039072663,-2.1910458127776873,2.9040580216941794,0.0,0.0,-0.20000000000000284,-0.5,4_10,2.0,-0.25415725178123694,9999.0,111.8014094863521,68.07205410383965,0.26925824035672574
RmsH7RavMYM_00,218,10,4,574.2054379749463,0.0,0.0,-1.7818896600176375,2.8991456306239365,0.0,0.0,0.10000000000000142,0.0,4_10,2.0,0.0022030358177858034,260642.80632171506,0.0,91.79643409444313,0.05000000000000071
RmsH7RavMYM_00,220,10,4,574.2032414572386,3.141592653589793,0.0,-1.8490959857999945,2.530866689200592,-0.04999999999999716,0.0,0.0,0.0,4_10,2.0,0.0010982588538581695,522830.5143546714,180.0,109.04662429763614,0.02499999999999858
RmsH7RavMYM_00,222,10,4,573.6993398113684,0.0,1.1071487177940904,-1.6207547225168506,1.873681195169864,0.14999999999999147,0.0,0.25,0.5,4_10,2.0,0.2519508229351004,2277.0290373655444,63.43494882292201,159.78357013762653,0.2549509756796401
RmsH7RavMYM_00,286,15,4,1150.395427668243,0.0,1.3734007669450268,0.0,0.7610127542247311,,,0.04999999999999716,0.25,4_15,,0.0,9999.0,78.69006752598041,43.6028189727037,0.0
RmsH7RavMYM_00,358,15,4,1153.2877611420317,1.1955255039388868,0.0,0.9034901918164675,-1.5707963267948966,0.650000000000091,1.6499999999999773,0.0,0.0,4_15,72.0,-0.04017129824706621,9999.0,68.49856567594908,141.76617482254878,0.024630760904122667
RmsH7RavMYM_00,392,15,4,1154.4840059524429,-1.2577664815518843,1.5707963267948966,-1.0799445463968687,-1.8766751981997487,3.349999999999909,-10.349999999999966,0.0,0.25,4_15,34.0,-0.03518367089444543,9999.0,162.0647110059421,45.64930375701218,0.32696372400712564
RmsH7RavMYM_00,394,15,4,1151.3961449040899,3.12307625152178,1.5083775167989382,-1.3490692864784897,-2.0863453342538727,-2.7000000000000455,0.05000000000001137,0.10000000000000142,1.5999999999999943,4_15,2.0,1.5439305241765169,745.7564488001866,92.51542268473295,42.24280587361509,1.6001953005805423
RmsH7RavMYM_00,440,15,4,1151.074715211832,1.8434061467755107,-0.7853981633974537,-1.4097044222572939,-1.067953115867038,-1.2999999999999545,4.649999999999977,0.6499999999999986,-0.6500000000000057,4_15,46.0,0.00698760200560608,164731.0070448112,150.61939213871065,19.580907499243953,0.12276835888488961
