video_name,frame_idx,track_A,track_B,distance,dir_A,dir_B,traj_dir_A,traj_dir_B,dx_A,dy_A,dx_B,dy_B,pair,dframes,approach_speed,ttc,relative_angle,trajectory_angle_diff,v_rel
U46ElqUKa_4_00,216,107,101,179.49373248110922,-1.0325746251834174,0.0,-0.7741626811394857,0.0,2.0,-3.3499999999999943,,,101_107,,0.0,9999.0,59.162168055312705,44.356254285824626,0.0
U46ElqUKa_4_00,216,111,101,618.5503213158975,2.718738727456852,0.0,2.723499196932209,0.0,-30.0,13.5,,,101_111,,0.0,9999.0,155.77225468204583,156.04500949148462,0.0
U46ElqUKa_4_00,216,115,101,370.4905396902868,-1.5059522992416898,0.0,-2.343849438348121,0.0,0.5,-7.699999999999989,,,101_115,,0.0,9999.0,86.28471089457123,134.29268063145577,0.0
U46ElqUKa_4_00,303,115,101,438.5798102968261,1.284744885077578,-0.6659692373791098,2.761086276477428,-0.7889568672356645,3.0,10.199999999999989,7.0,-5.5,101_115,87.0,-0.7826352943280378,9999.0,111.76768625333426,156.597510775885,0.18622463375150058
U46ElqUKa_4_00,351,115,101,510.62033106800595,-2.0344439357957027,-1.2886725946521824,3.141592653589793,-0.8328545014696243,-1.0,-2.0,1.0,-3.450000000000017,101_115,48.0,-1.5008441827329133,9999.0,42.72955032933484,132.28095211731832,0.05146508052931531
U46ElqUKa_4_00,216,124,101,150.32049095183265,2.819842099193151,0.0,2.6309633674788566,0.0,-3.0,1.0,,,101_124,,0.0,9999.0,161.565051177078,150.74309701006516,0.0
U46ElqUKa_4_00,282,125,101,411.84894378886054,2.976443976175166,-1.0121970114513343,2.806173129322783,-1.0121970114513343,-1.5,0.25,13.0,-20.80000000000001,101_125,,0.0,9999.0,131.46770541610908,141.22350631486904,0.0
U46ElqUKa_4_00,285,125,101,424.08519191313434,-3.0419240010986313,-0.7159911144162996,2.819842099193151,-0.9085808255387244,-2.5,-0.25,10.0,-8.699999999999989,101_125,3.0,-4.078749374757933,9999.0,133.266137837578,146.37710217304095,5.029385869290823
U46ElqUKa_4_00,288,125,101,434.51661648319043,1.8370483759458218,-0.6470471932203239,2.755155147925369,-0.8482727203311348,-1.5,5.5,9.0,-6.800000000000011,101_125,3.0,-3.4771415233520315,9999.0,142.32819202036822,153.5387913690791,5.390732788777425
U46ElqUKa_4_00,291,125,101,443.91222386863825,2.356194490192345,-0.7216548508647606,2.7930893159523844,-0.8237274646460383,-0.5,0.5,8.75,-7.699999999999989,101_125,3.0,-3.131869128482606,9999.0,176.34777721969363,152.7716631996165,4.120443611500531
