video_name,frame_idx,track_A,track_B,distance,dir_A,dir_B,traj_dir_A,traj_dir_B,dx_A,dy_A,dx_B,dy_B,pair,dframes,approach_speed,ttc,relative_angle,trajectory_angle_diff,v_rel
c3B2ddiaBcQ_00,711,107,102,24.20020661068831,0.0,0.0,0.0,1.5707963267948966,,,0.0,0.0,102_107,,0.0,9999.0,0.0,90.0,0.0
c3B2ddiaBcQ_00,714,107,102,24.20020661068831,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,102_107,3.0,-0.0,9999.0,0.0,90.0,0.0
c3B2ddiaBcQ_00,717,107,102,24.20020661068831,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,102_107,3.0,-0.0,9999.0,0.0,90.0,0.0
c3B2ddiaBcQ_00,720,107,102,24.20020661068831,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,102_107,3.0,-0.0,9999.0,0.0,90.0,0.0
c3B2ddiaBcQ_00,723,107,102,24.200051652837484,0.0,1.5707963267948966,0.0,1.5707963267948966,0.0,0.0,0.0,0.05000000000000426,102_107,3.0,5.1652616941548026e-05,468515.50000309065,90.0,90.0,0.01666666666666809
c3B2ddiaBcQ_00,726,107,102,24.20020661068831,0.0,-1.5707963267948966,0.0,1.5707963267948966,0.0,0.0,0.0,-0.05000000000000426,102_107,3.0,-5.1652616941548026e-05,9999.0,90.0,90.0,0.01666666666666809
c3B2ddiaBcQ_00,729,107,102,24.20020661068831,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,102_107,3.0,-0.0,9999.0,0.0,90.0,0.0
c3B2ddiaBcQ_00,798,107,102,23.10086578464108,0.0,3.141592653589793,1.5707963267948966,2.9181160524491645,0.0,0.0,-1.1000000000000227,0.0,102_107,69.0,0.01593247573981491,1449.9231733905938,180.0,77.1957339347135,0.015942028985507575
c3B2ddiaBcQ_00,801,107,102,23.100487007853342,-1.5707963267948966,0.0,0.0,2.9181160524491645,0.0,-0.04999999999999716,0.0,0.0,102_107,3.0,0.00012625892924589266,182961.214274711,90.0,167.1957339347135,0.01666666666666572
c3B2ddiaBcQ_00,804,107,102,23.100487007853342,0.0,0.0,0.0,2.9181160524491645,0.0,0.0,0.0,0.0,102_107,3.0,-0.0,9999.0,0.0,167.1957339347135,0.0
