video_name,frame_idx,track_A,track_B,distance,dir_A,dir_B,traj_dir_A,traj_dir_B,dx_A,dy_A,dx_B,dy_B,pair,dframes,approach_speed,ttc,relative_angle,trajectory_angle_diff,v_rel
r_hzgvP7sJg_00,66,12,10,827.0977269948213,2.995549931293607,-2.8966139904628974,2.9871474802097304,-2.8966139904628974,-47.25,6.949999999999989,-3.400000000000091,-0.8500000000001364,10_12,,0.0,9999.0,22.403875084100918,22.88530006877215,0.0
r_hzgvP7sJg_00,69,12,10,809.1254661670215,2.981890545410505,0.0,2.986346559726335,-2.8966139904628974,-44.69999999999982,7.199999999999989,0.0,0.0,10_12,3.0,5.9907536092666005,135.06238429092667,170.8497432219851,22.931189432196327,15.092050887801769
r_hzgvP7sJg_00,72,12,10,790.2349017855386,2.935268759560076,0.0,2.9792042309139712,-2.8966139904628974,-47.30000000000018,9.900000000000034,0.0,0.0,10_12,3.0,6.296854793827644,125.49676428304322,168.17851165939277,23.340414729039413,16.10831393342518
r_hzgvP7sJg_00,75,12,10,776.0753346164274,3.019117979800127,0.0,2.984777116615302,-2.8966139904628974,-55.649999999999864,6.849999999999966,0.0,0.0,10_12,3.0,4.719855723037047,164.4277664735592,172.9827180946106,23.021111898644357,18.69000029724744
r_hzgvP7sJg_00,78,12,10,760.6695882576087,2.9302541171597984,0.0,2.9780041492184015,-2.8966139904628974,-55.700000000000045,11.950000000000017,0.0,0.0,10_12,3.0,5.13524878627292,148.12711514405328,167.89119381408952,23.40917434526644,18.98915626233973
r_hzgvP7sJg_00,81,12,10,752.283365827,2.9821315333388108,0.0,2.978456110157205,-2.8966139904628974,-55.64999999999998,8.949999999999989,0.0,0.0,10_12,3.0,2.7954074768695514,269.11402793751114,170.8635508131906,23.38327889096825,18.788368151007088
r_hzgvP7sJg_00,84,12,10,747.5966893987692,2.976443976175166,0.0,2.9782463172695284,-2.8966139904628974,-59.10000000000002,9.849999999999994,0.0,0.0,10_12,3.0,1.5622254760769465,478.54595949627617,170.53767779197437,23.39529913800396,19.97173697447916
r_hzgvP7sJg_00,87,12,10,748.1609519348093,2.9683089071313535,0.01470482237787159,2.9772411370842775,-1.5707963267950387,-63.700000000000045,11.150000000000034,3.3999999999999773,0.05000000000006821,10_12,3.0,-0.1880875120133775,9999.0,169.22904840897482,99.4166482523326,22.67063690719293
r_hzgvP7sJg_00,90,12,10,754.0611679432909,2.9705461903737707,0.0,2.9766189134875107,-1.5707963267950387,-64.54999999999995,11.149999999999977,0.0,0.0,10_12,3.0,-1.9667386694938689,9999.0,170.19975955708222,99.45229903834078,21.835305254462437
r_hzgvP7sJg_00,93,12,10,765.7744201133909,2.9774624354029164,0.0,2.976689702665947,-1.5707963267950387,-63.700000000000045,10.549999999999983,0.0,0.0,10_12,3.0,-3.9044173900333212,9999.0,170.5960312073306,99.44824311718118,21.52257858363838
r_hzgvP7sJg_00,96,12,10,780.7569564211387,2.936318645718844,-1.5707963267948966,2.973447031232039,-1.5707963267950302,-65.79999999999995,13.700000000000017,0.0,-0.05000000000006821,10_12,3.0,-4.994178769249288,9999.0,101.76133429474065,99.63403450469224,22.40709832967123
r_hzgvP7sJg_00,66,17,10,338.0398830019913,-0.4636476090008043,-2.8966139904628974,-0.4360815852435917,-2.8966139904628974,49.799999999999955,-24.899999999999864,-3.400000000000091,-0.8500000000001364,10_17,,0.0,9999.0,139.3987053549938,140.97812217423947,0.0
r_hzgvP7sJg_00,69,17,10,378.5593117333134,-0.5476136207608803,0.0,-0.4487561624077655,-2.8966139904628974,34.59999999999991,-21.100000000000136,0.0,0.0,10_17,3.0,-13.506476243774026,9999.0,31.37594927347607,140.25192239561943,13.508721462653506
r_hzgvP7sJg_00,72,17,10,428.6729814205694,-0.40424133756713554,0.0,-0.4432288035558603,-2.8966139904628974,46.399999999999864,-19.84999999999991,0.0,0.0,10_17,3.0,-16.704556562418663,9999.0,23.161322547320083,140.56861672968785,16.822546048549064
r_hzgvP7sJg_00,75,17,10,480.7360008362177,-0.40551890272112334,0.0,-0.43892576408633915,-2.8966139904628974,48.100000000000136,-20.65000000000009,0.0,0.0,10_17,3.0,-17.354339805216114,9999.0,23.23452163869657,140.81516273036962,17.448439917527224
r_hzgvP7sJg_00,78,17,10,529.292135781366,-0.4104136156849858,0.0,-0.43618658924358517,-2.8966139904628974,44.700000000000045,-19.449999999999932,0.0,0.0,10_17,3.0,-16.185378315049434,9999.0,23.514968033453854,140.97210588820784,16.249418793024912
r_hzgvP7sJg_00,81,17,10,574.1504898543586,-0.44671695597700933,0.0,-0.43704284649309355,-2.8966139904628974,40.5,-19.399999999999977,0.0,0.0,10_17,3.0,-14.952784690997532,9999.0,25.594996214414035,140.92304596163353,14.968893672472182
r_hzgvP7sJg_00,84,17,10,615.658931552203,-0.46310910609109057,0.0,-0.43886552166141923,-2.8966139904628974,37.15000000000009,-18.549999999999955,0.0,0.0,10_17,3.0,-13.836147232614772,9999.0,26.534197233095778,140.81861436706518,13.841262787605622
r_hzgvP7sJg_00,87,17,10,643.7608950534351,-0.6326631525416023,0.01470482237787159,-0.4485390161549927,-1.5707963267950387,25.299999999999727,-18.550000000000182,3.3999999999999773,0.05000000000006821,10_17,3.0,-9.367321167077383,9999.0,37.09145275481678,64.3006074273768,9.577577981932583
r_hzgvP7sJg_00,90,17,10,671.6068195008149,-0.7434474811967555,0.0,-0.4613157316047461,-1.5707963267950387,21.100000000000364,-19.399999999999864,0.0,0.0,10_17,3.0,-9.281974815793282,9999.0,42.59640296220572,63.56855555606635,9.554347468851898
r_hzgvP7sJg_00,93,17,10,696.8042264510169,-0.7166362188630753,0.0,-0.47091420281544166,-1.5707963267950387,19.399999999999864,-16.90000000000009,0.0,0.0,10_17,3.0,-8.399135650067327,9999.0,41.06023078706776,63.018603665915656,8.576259220792126
r_hzgvP7sJg_00,96,17,10,719.7955560435199,-0.4957065921522861,-1.5707963267948966,-0.47172946728164816,-1.5707963267950302,20.25,-10.949999999999932,0.0,-0.05000000000006821,10_17,3.0,-7.663776530834336,9999.0,61.598104392861195,62.97189245281455,7.665742697945892
r_hzgvP7sJg_00,96,18,10,784.1073348081882,0.0831412318887431,-1.5707963267948966,0.0831412318887431,-1.5707963267950302,0.5999999999999943,0.0500000000001819,0.0,-0.05000000000006821,10_18,,0.0,9999.0,94.76364169074347,94.76364169075113,0.0
r_hzgvP7sJg_00,84,20,10,431.33764326800866,0.0,0.0,0.0,-2.8966139904628974,,,0.0,0.0,10_20,,0.0,9999.0,0.0,165.9637565320717,0.0
r_hzgvP7sJg_00,87,20,10,465.88098533853037,-0.37065757569977076,0.01470482237787159,-0.37065757569977076,-1.5707963267950387,41.299999999999955,-16.050000000000068,3.3999999999999773,0.05000000000006821,10_20,3.0,-11.514447356840568,9999.0,22.079638992889258,68.76288526786044,13.725968899215184
r_hzgvP7sJg_00,90,20,10,502.17834730302746,-0.3340331736903992,0.0,-0.35245762282670484,-1.5707963267950387,41.350000000000136,-14.350000000000023,0.0,0.0,10_20,3.0,-12.099120654832367,9999.0,19.138691069820247,69.80566575482412,14.589741449236065
r_hzgvP7sJg_00,93,20,10,538.7924507637426,-0.42693166020661766,0.0,-0.3760369720395021,-1.5707963267950387,37.149999999999864,-16.899999999999977,0.0,0.0,10_20,3.0,-12.204701153571724,9999.0,24.46138227035255,68.45466856126572,13.604462094801384
r_hzgvP7sJg_00,96,20,10,572.9908987060788,-0.31104092816607265,-1.5707963267948966,-0.36067972730577436,-1.5707963267950302,37.950000000000045,-12.199999999999932,0.0,-0.05000000000006821,10_20,3.0,-11.399482647445401,9999.0,72.17866756025222,69.33457386945734,13.282507293429205
r_hzgvP7sJg_00,69,21,10,117.66708333259567,0.0,0.0,0.0,-2.8966139904628974,,,0.0,0.0,10_21,,0.0,9999.0,0.0,165.9637565320717,0.0
r_hzgvP7sJg_00,84,21,10,117.88368207686761,-0.2930845738323555,0.0,-0.2930845738323555,-2.8966139904628974,8.450000000000045,-2.5499999999999545,0.0,0.0,10_21,15.0,-0.014439916284796557,9999.0,16.792509120984338,149.1712474110874,0.5884253941192943
r_hzgvP7sJg_00,96,22,10,294.347388301646,0.0,-1.5707963267948966,0.0,-1.5707963267950302,,,0.0,-0.05000000000006821,10_22,,0.0,9999.0,90.0,90.00000000000766,0.0
r_hzgvP7sJg_00,225,24,10,931.066584622174,3.141592653589793,3.141592653589793,-1.951302703907242,-2.6779450445889337,-0.25,0.0,-1.6999999999999318,0.0,10_24,,0.0,9999.0,0.0,41.63353933656826,0.0
r_hzgvP7sJg_00,228,24,10,930.8626926136851,3.141592653589793,-1.5707963267948966,-2.207304542582842,-2.356194490192345,-0.5000000000000568,0.0,0.0,-0.849999999999909,10_24,3.0,0.06796400282962622,13696.407713759794,90.00000000000001,8.53076560994846,0.3287180487219172
r_hzgvP7sJg_00,231,24,10,930.6410653415205,0.0,0.0,-2.1332942578639633,-2.356194490192345,0.30000000000001137,0.0,0.0,0.0,10_24,3.0,0.0738757573881988,12597.38103869761,0.0,12.771242564901772,0.1000000000000038
r_hzgvP7sJg_00,234,24,10,930.8257516850294,3.141592653589793,0.0,-2.3107712107707705,-2.356194490192345,-0.25,0.0,0.0,0.0,10_24,3.0,-0.06156211450297633,9999.0,180.0,2.6025622024996515,0.08333333333333333
r_hzgvP7sJg_00,237,24,10,930.4933382351536,0.0,0.0,-2.239085745625472,-2.356194490192345,0.44999999999998863,0.0,0.0,0.0,10_24,3.0,0.11080448329194799,8397.61452416584,0.0,6.709836807757437,0.14999999999999622
r_hzgvP7sJg_00,240,24,10,931.5305054049493,-1.9195673303787786,0.0,-2.192620614625494,-2.356194490192345,-0.39999999999997726,-1.1000000000000227,0.0,0.0,10_24,3.0,-0.3457223899318933,9999.0,109.98310652189855,9.37209270857866,0.39015666369065866
r_hzgvP7sJg_00,285,24,10,931.7729793248998,0.0,0.02940328820397957,-0.8253768505207492,-1.5707963267949654,0.14999999999997726,0.0,1.6999999999999318,0.049999999999954525,10_24,45.0,-0.005388309332233297,9999.0,1.6846843178948274,42.70938995736479,0.0344623609317119
r_hzgvP7sJg_00,288,24,10,931.2767969298924,3.141592653589793,-1.5707963267948966,-0.6979028225950362,-1.5707963267949412,-0.14999999999997726,0.0,0.0,-0.900000000000091,10_24,3.0,0.16539413166913164,5630.651991891084,90.00000000000001,50.013113755039555,0.30413812651493966
r_hzgvP7sJg_00,381,24,10,930.1317178228039,0.0,1.5707963267947629,1.382574821490138,-1.5707963267948966,0.19999999999998863,0.0,1.1368683772161603e-13,0.8500000000001364,10_24,93.0,0.012312678570843692,75542.59720751154,89.99999999999234,169.2157021324381,0.009389381288481217
r_hzgvP7sJg_00,381,44,10,1135.396417556441,3.141592653589793,1.5707963267947629,2.3561944901924057,-1.5707963267948966,-0.04999999999999716,0.0,1.1368683772161603e-13,0.8500000000001364,10_44,,0.0,9999.0,90.00000000000766,134.99999999999653,0.0
r_hzgvP7sJg_00,48,17,12,924.3591090588117,0.0,0.0,0.0,0.0,,,,,12_17,,0.0,9999.0,0.0,0.0,0.0
r_hzgvP7sJg_00,51,17,12,865.2718705701692,-0.4151419967604259,2.9613662977370394,-0.4151419967604259,2.9613662977370394,42.19999999999993,-18.600000000000136,-35.40000000000009,6.450000000000003,12_17,3.0,19.695746162880823,43.93191623279984,166.5403252343796,166.5403252343796,27.18100337449752
r_hzgvP7sJg_00,54,17,12,807.9687246422351,-0.5823037044658634,3.0031498166809323,-0.4941744329302777,2.9836050337559805,34.55000000000007,-22.749999999999886,-40.549999999999955,5.6499999999999915,12_17,3.0,19.101048642644702,42.299705097780695,154.56864559796855,160.73791448161913,26.76351164469183
r_hzgvP7sJg_00,57,17,12,755.9566025903868,-0.4147051535209991,2.9908920977832425,-0.4666682408609618,2.9861375145164475,42.25,-18.600000000000023,-40.5,6.150000000000006,12_17,3.0,17.33737401728278,43.60271641119414,164.87365077891295,162.1688027383943,28.790671714598428
r_hzgvP7sJg_00,60,17,12,695.5663609606203,-0.45205872385965223,2.9864513403209,-0.4617543046587578,2.9862209873892867,60.75,-29.5,-42.200000000000045,6.6000000000000085,12_17,3.0,20.13008054325549,34.55358062110026,162.98788550919653,162.44556790025962,36.36529557452027
r_hzgvP7sJg_00,63,17,12,658.3758444080403,-0.32360780882790113,2.9813505229493855,-0.43017758567108616,2.9851817742498175,56.5,-18.950000000000045,-43.0,6.950000000000003,12_17,3.0,12.396838850859998,53.10836515087612,170.63983612256422,164.31432315602993,34.27188676192518
r_hzgvP7sJg_00,66,17,12,629.6209435048997,-0.4636476090008043,2.995549931293607,-0.4360815852435917,2.9871474802097304,49.799999999999955,-24.899999999999864,-47.25,6.949999999999989,12_17,3.0,9.584966967713513,65.68837906544141,161.8025804390947,163.8634222430116,34.047556609999326
r_hzgvP7sJg_00,69,17,12,615.5698843348331,-0.5476136207608803,2.981890545410505,-0.4487561624077655,2.986346559726335,34.59999999999991,-21.100000000000136,-44.69999999999982,7.199999999999989,12_17,3.0,4.683686390022217,131.42850162773453,157.77430750453883,163.1831118278157,28.06615201428377
r_hzgvP7sJg_00,72,17,12,617.0117057236434,-0.40424133756713554,2.935268759560076,-0.4432288035558603,2.9792042309139712,46.399999999999864,-19.84999999999991,-47.30000000000018,9.900000000000034,12_17,3.0,-0.48060712960345126,9999.0,168.66016579328718,163.90903145872724,32.76982436463292
r_hzgvP7sJg_00,75,17,12,641.1490719793641,-0.40551890272112334,3.019117979800127,-0.43892576408633915,2.984777116615302,48.100000000000136,-20.65000000000009,-55.649999999999864,6.849999999999966,12_17,3.0,-8.045788751906874,9999.0,163.78276026669283,163.83627462901396,35.77757289451343
r_hzgvP7sJg_00,78,17,12,676.387723498882,-0.4104136156849858,2.9302541171597984,-0.43618658924358517,2.9780041492184015,44.700000000000045,-19.449999999999932,-55.700000000000045,11.950000000000017,12_17,3.0,-11.746217173172644,9999.0,168.59383815245664,164.38128023347429,35.0652090951828
r_hzgvP7sJg_00,81,17,12,724.1278081250574,-0.44671695597700933,2.9821315333388108,-0.43704284649309355,2.978456110157205,40.5,-19.399999999999977,-55.64999999999998,8.949999999999989,12_17,3.0,-15.913361542058473,9999.0,163.54145297239535,164.30632485260176,33.41414371190738
r_hzgvP7sJg_00,84,17,12,781.9215114063561,-0.46310910609109057,2.976443976175166,-0.43886552166141923,2.9782463172695284,37.15000000000009,-18.549999999999955,-59.10000000000002,9.849999999999994,12_17,3.0,-19.264567760432897,9999.0,162.92812497492983,164.21391350506914,33.45083041653163
r_hzgvP7sJg_00,87,17,12,840.7674232509247,-0.6326631525416023,2.9683089071313535,-0.4485390161549927,2.9772411370842775,25.299999999999727,-18.550000000000182,-63.700000000000045,11.150000000000034,12_17,3.0,-19.615303948189535,9999.0,153.67949883620838,163.7172556797094,31.274927835426066
r_hzgvP7sJg_00,90,17,12,902.1431732269554,-0.7434474811967555,2.9705461903737707,-0.4613157316047461,2.9766189134875107,21.100000000000364,-19.399999999999864,-64.54999999999995,11.149999999999977,12_17,3.0,-20.45858332534355,9999.0,147.20383748071205,163.02085459440713,30.311759727501514
r_hzgvP7sJg_00,93,17,12,966.9794064508304,-0.7166362188630753,2.9774624354029164,-0.47091420281544166,2.976689702665947,19.399999999999864,-16.90000000000009,-63.700000000000045,10.549999999999983,12_17,3.0,-21.61207774129169,9999.0,148.3437380056016,162.46684678309683,29.172118538083566
r_hzgvP7sJg_00,96,17,12,1038.8613538389038,-0.4957065921522861,2.936318645718844,-0.47172946728164816,2.973447031232039,20.25,-10.949999999999932,-65.79999999999995,13.700000000000017,12_17,3.0,-23.9606491293578,9999.0,163.3594386876018,162.6059269575068,29.83701094651106
