video_name,frame_idx,track_id,class_id,x1,y1,x2,y2
wqYFt0bcNrA_00,0,23,0,597.0000003247126,358.29999975,608.2999996752874,367.00000024999997
wqYFt0bcNrA_00,0,21,0,733.3000003338235,512.29999975,778.6999996661765,546.3000002499999
wqYFt0bcNrA_00,0,20,0,709.3000003062499,374.99999975000003,723.99999969375,387.00000024999997
wqYFt0bcNrA_00,0,19,0,591.3000003062499,363.29999975000004,605.99999969375,375.30000025
wqYFt0bcNrA_00,0,18,0,1044.700000357143,611.99999975,1164.6999996428572,696.00000025
wqYFt0bcNrA_00,0,17,0,541.700000325188,383.99999975,558.9999996748121,397.30000025
wqYFt0bcNrA_00,0,16,0,683.300000271875,374.69999975,700.699999728125,390.70000024999996
wqYFt0bcNrA_00,0,15,0,584.0000003333333,375.99999975000003,599.9999996666667,388.00000024999997
wqYFt0bcNrA_00,0,14,0,586.0000002579545,412.99999975000003,608.6999997420455,435.00000024999997
wqYFt0bcNrA_00,0,12,0,873.3000003205705,572.6999997500001,958.6999996794295,639.3000002499999
wqYFt0bcNrA_00,0,10,0,564.3000002894736,360.69999975,579.6999997105264,374.00000025
wqYFt0bcNrA_00,0,9,0,707.3000002016908,439.29999975000004,740.6999997983092,480.70000024999996
wqYFt0bcNrA_00,0,8,0,559.70000031875,373.29999975000004,574.9999996812501,385.30000025
wqYFt0bcNrA_00,0,7,0,785.3000002627065,613.99999975,867.9999997372935,692.70000025
wqYFt0bcNrA_00,0,6,0,601.3000002499999,391.29999975,619.99999975,410.00000024999997
wqYFt0bcNrA_00,0,5,0,551.3000002643171,398.29999975,575.2999997356828,421.00000024999997
wqYFt0bcNrA_00,0,4,0,538.7000002969484,418.69999975,563.9999997030517,440.00000025
wqYFt0bcNrA_00,0,3,0,704.0000002702312,383.99999975,722.6999997297688,401.30000025
wqYFt0bcNrA_00,0,2,0,759.3000002783333,444.29999975,792.6999997216667,474.30000025000004
wqYFt0bcNrA_00,0,1,0,786.000000303409,425.99999975000003,812.699999696591,448.00000024999997
wqYFt0bcNrA_00,1,27,0,618.7000003448276,354.99999975000003,630.6999996551725,363.70000025
wqYFt0bcNrA_00,1,23,0,596.0,359.3,607.3,368.7
wqYFt0bcNrA_00,1,21,0,732.0,506.0,772.0,538.0
wqYFt0bcNrA_00,1,20,0,708.0,373.3,724.0,384.0
wqYFt0bcNrA_00,1,19,0,590.0,364.3,604.7,377.0
wqYFt0bcNrA_00,1,18,0,1021.3,597.0,1128.0,675.7
wqYFt0bcNrA_00,1,17,0,540.7,385.3,558.0,398.7
wqYFt0bcNrA_00,1,16,0,682.0,374.0,699.3,388.7
wqYFt0bcNrA_00,1,15,0,583.3,377.0,599.3,389.0
wqYFt0bcNrA_00,1,14,0,584.0,418.3,606.7,439.0
wqYFt0bcNrA_00,1,12,0,862.7,558.7,942.7,622.0
wqYFt0bcNrA_00,1,10,0,564.0,362.0,578.7,374.7
wqYFt0bcNrA_00,1,9,0,705.3,435.0,737.3,476.3
wqYFt0bcNrA_00,1,8,0,558.0,374.0,574.0,386.0
wqYFt0bcNrA_00,1,7,0,776.0,598.0,853.3,670.0
wqYFt0bcNrA_00,1,6,0,600.7,391.7,619.3,411.7
wqYFt0bcNrA_00,1,5,0,549.7,401.3,573.0,424.7
wqYFt0bcNrA_00,1,4,0,535.0,421.0,561.7,444.3
wqYFt0bcNrA_00,1,3,0,701.3,382.0,720.0,399.3
wqYFt0bcNrA_00,1,2,0,756.0,440.7,788.0,470.0
wqYFt0bcNrA_00,1,1,0,784.0,422.7,808.0,444.0
wqYFt0bcNrA_00,2,29,0,576.0000002893701,348.99999975000003,590.69999971063,361.70000025
wqYFt0bcNrA_00,2,23,0,595.7,359.3,607.0,368.7
