video_name,frame_idx,track_id,class_id,x1,y1,x2,y2
3rBm5RyfhOw_00,0,1,0,276.20000024183,137.19999975,305.79999975817,167.80000025
3rBm5RyfhOw_00,1,4,0,821.5000005676229,655.49999975,959.9999994323771,716.50000025
3rBm5RyfhOw_00,1,1,0,275.8,137.8,305.8,168.2
3rBm5RyfhOw_00,2,4,0,815.0,655.0,959.0,719.0
3rBm5RyfhOw_00,2,1,0,275.8,137.2,305.8,168.2
3rBm5RyfhOw_00,3,1,0,276.0,138.0,306.0,168.2
3rBm5RyfhOw_00,4,4,0,794.0,655.0,960.0,719.0
3rBm5RyfhOw_00,4,1,0,275.5,137.8,305.5,168.2
3rBm5RyfhOw_00,5,4,0,768.0,655.0,960.0,719.0
3rBm5RyfhOw_00,5,1,0,275.5,137.6,305.5,168.1
3rBm5RyfhOw_00,6,4,0,813.0,655.0,959.0,719.0
3rBm5RyfhOw_00,6,1,0,275.0,137.8,305.5,168.8
3rBm5RyfhOw_00,7,1,0,274.5,137.9,305.0,168.6
3rBm5RyfhOw_00,8,5,0,344.5,146.4,376.0,177.4
3rBm5RyfhOw_00,8,1,0,274.0,137.9,304.0,168.6
3rBm5RyfhOw_00,9,5,0,348.8,143.8,378.2,171.5
3rBm5RyfhOw_00,9,1,0,274.5,136.2,301.0,168.8
3rBm5RyfhOw_00,10,5,0,353.0,141.2,382.0,168.2
3rBm5RyfhOw_00,10,4,0,816.0,655.0,956.0,719.0
3rBm5RyfhOw_00,10,1,0,274.2,136.2,301.2,168.8
3rBm5RyfhOw_00,11,5,0,356.2,137.9,383.8,165.9
3rBm5RyfhOw_00,11,4,0,816.0,655.0,958.0,719.0
3rBm5RyfhOw_00,11,1,0,273.5,137.2,302.5,168.8
3rBm5RyfhOw_00,12,5,0,359.0,135.6,388.0,162.6
3rBm5RyfhOw_00,12,4,0,815.5,655.0,957.5,719.0
3rBm5RyfhOw_00,13,5,0,363.2,133.8,388.8,159.2
3rBm5RyfhOw_00,13,4,0,816.0,655.0,950.0,719.0
3rBm5RyfhOw_00,14,5,0,367.5,128.4,391.5,155.6
3rBm5RyfhOw_00,14,4,0,814.0,655.0,954.0,719.0
3rBm5RyfhOw_00,15,7,0,0.4,648.0,60.9,720.0
3rBm5RyfhOw_00,15,5,0,370.0,125.8,394.5,153.8
3rBm5RyfhOw_00,15,4,0,816.0,655.0,937.0,719.0
3rBm5RyfhOw_00,16,7,0,4.6,648.0,60.8,720.0
3rBm5RyfhOw_00,16,5,0,376.8,123.9,397.2,146.1
3rBm5RyfhOw_00,16,4,0,816.0,655.0,933.0,719.0
3rBm5RyfhOw_00,17,7,0,5.4,648.0,60.8,720.0
3rBm5RyfhOw_00,17,5,0,374.5,122.7,399.0,147.8
3rBm5RyfhOw_00,21,7,0,0.4,649.0,58.7,699.0
3rBm5RyfhOw_00,22,7,0,0.4,649.0,58.7,699.0
3rBm5RyfhOw_00,23,7,0,0.3,649.0,59.1,719.0
3rBm5RyfhOw_00,24,7,0,0.3,648.5,59.1,718.5
3rBm5RyfhOw_00,25,7,0,0.2,649.0,59.5,719.0
3rBm5RyfhOw_00,26,7,0,0.2,649.0,59.5,719.0
3rBm5RyfhOw_00,27,7,0,0.2,649.0,59.5,719.0
3rBm5RyfhOw_00,28,7,0,0.2,649.0,59.4,719.0
3rBm5RyfhOw_00,29,7,0,0.2,649.0,59.4,719.0
3rBm5RyfhOw_00,30,7,0,0.2,649.0,59.4,719.0
3rBm5RyfhOw_00,31,7,0,0.2,649.0,59.4,719.0
3rBm5RyfhOw_00,32,7,0,0.2,649.0,59.4,719.0
3rBm5RyfhOw_00,33,7,0,0.2,649.0,59.5,719.0
3rBm5RyfhOw_00,34,7,0,0.2,649.0,59.4,719.0
3rBm5RyfhOw_00,35,7,0,0.4,648.5,59.0,718.5
3rBm5RyfhOw_00,36,7,0,0.4,648.0,59.2,718.0
3rBm5RyfhOw_00,37,7,0,0.4,648.5,59.1,717.5
3rBm5RyfhOw_00,38,7,0,0.4,648.0,59.1,718.0
3rBm5RyfhOw_00,39,7,0,0.4,648.0,59.0,718.0
3rBm5RyfhOw_00,40,7,0,0.4,648.0,59.0,718.0
3rBm5RyfhOw_00,41,7,0,0.4,648.0,59.0,718.0
3rBm5RyfhOw_00,42,7,0,0.4,648.0,58.9,718.0
3rBm5RyfhOw_00,44,20,0,199.8,175.2,235.8,220.2
3rBm5RyfhOw_00,45,20,0,199.2,174.2,240.8,219.8
3rBm5RyfhOw_00,46,20,0,199.6,173.6,240.1,219.4
3rBm5RyfhOw_00,47,20,0,199.5,175.0,234.5,218.8
3rBm5RyfhOw_00,51,20,0,199.8,183.1,228.2,220.4
3rBm5RyfhOw_00,52,20,0,199.5,181.8,228.5,220.8
3rBm5RyfhOw_00,52,7,0,0.5,648.0,59.0,700.0
3rBm5RyfhOw_00,53,20,0,199.8,177.2,238.2,219.5
3rBm5RyfhOw_00,53,7,0,1.1,649.0,58.6,699.0
3rBm5RyfhOw_00,54,20,0,199.2,177.2,239.8,219.8
3rBm5RyfhOw_00,54,7,0,0.0,649.0,58.9,719.0
3rBm5RyfhOw_00,55,20,0,199.1,176.5,239.9,220.0
3rBm5RyfhOw_00,56,20,0,199.5,176.9,239.5,220.4
3rBm5RyfhOw_00,57,20,0,199.5,176.5,239.5,220.5
3rBm5RyfhOw_00,58,20,0,200.5,176.8,240.2,220.2
3rBm5RyfhOw_00,59,20,0,200.5,176.8,240.5,220.2
3rBm5RyfhOw_00,59,7,0,2.1,649.0,60.2,719.0
3rBm5RyfhOw_00,60,20,0,200.2,176.8,240.2,219.8
3rBm5RyfhOw_00,60,7,0,0.4,649.5,59.1,715.5
3rBm5RyfhOw_00,61,20,0,200.1,176.9,240.4,219.9
3rBm5RyfhOw_00,62,20,0,200.2,176.5,240.2,219.5
3rBm5RyfhOw_00,63,20,0,200.2,176.5,240.2,219.5
3rBm5RyfhOw_00,64,20,0,200.2,176.5,240.2,219.5
3rBm5RyfhOw_00,64,7,0,0.3,650.0,58.4,698.0
3rBm5RyfhOw_00,65,20,0,200.4,176.5,240.4,219.5
3rBm5RyfhOw_00,65,7,0,0.1,650.0,62.6,719.0
3rBm5RyfhOw_00,66,20,0,200.2,176.2,240.2,219.8
3rBm5RyfhOw_00,66,7,0,0.3,649.0,61.2,719.0
3rBm5RyfhOw_00,67,20,0,200.1,176.0,240.1,220.0
3rBm5RyfhOw_00,67,7,0,0.4,649.0,60.4,719.0
3rBm5RyfhOw_00,68,20,0,200.5,176.5,240.0,220.2
3rBm5RyfhOw_00,68,7,0,0.5,650.0,59.9,719.0
3rBm5RyfhOw_00,69,20,0,200.5,176.8,240.0,220.0
3rBm5RyfhOw_00,69,7,0,0.4,649.0,59.8,719.0
3rBm5RyfhOw_00,70,20,0,200.2,176.8,236.8,220.8
3rBm5RyfhOw_00,70,7,0,0.4,650.0,60.1,719.0
3rBm5RyfhOw_00,71,20,0,198.2,177.0,238.8,232.5
3rBm5RyfhOw_00,71,7,0,0.4,649.0,59.9,719.0
3rBm5RyfhOw_00,72,7,0,0.5,649.0,62.0,719.0
3rBm5RyfhOw_00,73,7,0,0.5,651.0,58.4,699.0
3rBm5RyfhOw_00,74,7,0,0.6,651.0,58.4,699.0
3rBm5RyfhOw_00,75,7,0,0.4,651.0,58.0,699.0
3rBm5RyfhOw_00,100,20,0,195.2,178.2,234.2,220.8
3rBm5RyfhOw_00,101,20,0,200.4,178.2,234.1,218.8
3rBm5RyfhOw_00,101,7,0,0.3,648.5,57.8,696.5
3rBm5RyfhOw_00,102,20,0,200.5,178.0,235.5,218.5
3rBm5RyfhOw_00,102,7,0,0.4,648.0,57.7,696.0
3rBm5RyfhOw_00,103,20,0,200.0,179.0,234.5,218.5
3rBm5RyfhOw_00,104,20,0,198.8,177.8,238.5,220.8
3rBm5RyfhOw_00,105,20,0,198.8,178.2,235.8,220.8
3rBm5RyfhOw_00,106,20,0,194.0,179.0,236.5,222.0
3rBm5RyfhOw_00,107,20,0,189.5,179.8,234.5,223.2
