video_name,frame_idx,track_id,class_id,x1,y1,x2,y2
RpeH9OruLwI_00,0,6,0,1118.0000003465002,297.99999975000003,1187.2999996535,348.00000024999997
RpeH9OruLwI_00,0,4,0,589.3000002681347,102.19999975,630.6999997318653,140.80000025
RpeH9OruLwI_00,0,3,0,659.3000001543594,76.39999975,693.9999998456406,132.60000025
RpeH9OruLwI_00,0,2,0,619.000000173611,60.99999975,648.999999826389,104.20000024999999
RpeH9OruLwI_00,0,1,0,466.000000462869,275.29999975,666.699999537131,383.70000025
RpeH9OruLwI_00,2,14,0,522.7000002909583,87.79999975000001,597.9999997090417,152.50000025
RpeH9OruLwI_00,2,11,0,717.3000002247595,105.69999975,754.6999997752405,147.30000025
RpeH9OruLwI_00,2,10,0,1194.7000003048192,320.49999975000003,1245.2999996951808,362.00000024999997
RpeH9OruLwI_00,2,8,0,4.6730514213777496e-07,230.99999975000003,141.49999953269486,306.70000025
RpeH9OruLwI_00,2,6,0,1117.3,298.0,1186.7,348.0
RpeH9OruLwI_00,2,4,0,589.3,102.2,630.7,140.8
RpeH9OruLwI_00,2,3,0,659.3,76.7,694.0,132.3
RpeH9OruLwI_00,2,2,0,619.3,58.9,648.7,104.2
RpeH9OruLwI_00,2,1,0,535.3,275.3,745.3,386.7
RpeH9OruLwI_00,4,14,0,522.7,87.8,598.0,152.4
RpeH9OruLwI_00,4,11,0,717.3,105.5,754.7,147.2
RpeH9OruLwI_00,4,10,0,1194.7,320.3,1245.3,361.0
RpeH9OruLwI_00,4,6,0,1117.3,298.0,1186.7,348.0
RpeH9OruLwI_00,4,4,0,589.3,102.2,630.7,140.8
RpeH9OruLwI_00,4,3,0,659.3,76.7,694.0,132.3
RpeH9OruLwI_00,4,2,0,619.3,59.6,648.7,104.2
RpeH9OruLwI_00,4,1,0,565.3,276.0,774.7,386.7
RpeH9OruLwI_00,6,6,0,1117.3,298.7,1186.7,348.0
RpeH9OruLwI_00,6,4,0,589.3,102.2,630.7,140.8
RpeH9OruLwI_00,6,3,0,659.3,76.4,694.0,132.6
RpeH9OruLwI_00,6,2,0,619.3,61.0,648.7,104.2
RpeH9OruLwI_00,6,1,0,609.7,277.3,817.3,388.7
RpeH9OruLwI_00,8,6,0,1117.3,298.3,1186.7,348.0
RpeH9OruLwI_00,8,4,0,589.3,102.2,630.7,140.8
RpeH9OruLwI_00,8,3,0,659.3,76.4,694.0,132.8
RpeH9OruLwI_00,8,2,0,618.7,62.2,648.7,104.2
RpeH9OruLwI_00,8,1,0,670.7,281.3,872.0,388.7
RpeH9OruLwI_00,10,6,0,1117.3,298.3,1186.7,348.0
RpeH9OruLwI_00,10,4,0,589.3,102.2,630.7,140.8
RpeH9OruLwI_00,10,3,0,659.3,76.4,693.3,132.8
RpeH9OruLwI_00,10,2,0,619.3,61.5,648.7,104.3
RpeH9OruLwI_00,10,1,0,714.7,284.8,909.3,394.0
RpeH9OruLwI_00,12,6,0,1117.3,300.0,1186.7,348.0
RpeH9OruLwI_00,12,4,0,589.3,102.2,630.7,140.5
RpeH9OruLwI_00,12,3,0,659.3,76.0,694.0,133.0
RpeH9OruLwI_00,12,2,0,618.7,61.7,648.7,104.0
RpeH9OruLwI_00,12,1,0,784.7,290.3,966.0,399.0
RpeH9OruLwI_00,14,6,0,1117.3,299.7,1186.7,347.7
RpeH9OruLwI_00,14,4,0,589.3,102.2,630.0,140.7
RpeH9OruLwI_00,14,3,0,659.3,76.0,694.7,132.7
RpeH9OruLwI_00,14,2,0,618.7,61.7,648.7,104.0
RpeH9OruLwI_00,14,1,0,849.3,296.7,1014.7,398.7
RpeH9OruLwI_00,16,6,0,1117.3,298.7,1237.3,356.7
RpeH9OruLwI_00,16,4,0,589.3,102.2,630.7,140.7
RpeH9OruLwI_00,16,3,0,659.3,76.0,694.0,132.8
RpeH9OruLwI_00,16,2,0,619.0,61.9,648.3,104.1
RpeH9OruLwI_00,16,1,0,894.7,302.2,1048.0,398.0
RpeH9OruLwI_00,18,14,0,521.3,113.7,569.3,155.0
RpeH9OruLwI_00,18,6,0,1117.3,298.7,1237.3,357.7
RpeH9OruLwI_00,18,4,0,590.7,102.2,630.7,140.7
RpeH9OruLwI_00,18,3,0,659.3,76.1,694.0,132.9
RpeH9OruLwI_00,18,2,0,619.0,61.9,648.3,104.1
RpeH9OruLwI_00,18,1,0,928.7,307.3,1071.3,398.7
RpeH9OruLwI_00,20,14,0,521.3,113.3,569.3,155.0
RpeH9OruLwI_00,20,6,0,1118.0,299.0,1238.0,358.3
RpeH9OruLwI_00,20,4,0,590.0,102.2,630.0,140.5
RpeH9OruLwI_00,20,3,0,660.0,75.8,694.0,132.8
RpeH9OruLwI_00,20,2,0,618.7,61.8,648.0,104.1
RpeH9OruLwI_00,20,1,0,957.3,312.2,1092.0,400.0
RpeH9OruLwI_00,22,14,0,521.0,113.3,569.7,154.7
RpeH9OruLwI_00,22,11,0,717.3,105.8,754.7,147.9
RpeH9OruLwI_00,22,10,0,1183.3,314.3,1239.3,359.3
RpeH9OruLwI_00,22,6,0,1118.0,298.7,1238.0,359.0
RpeH9OruLwI_00,22,4,0,589.3,102.2,630.7,140.5
RpeH9OruLwI_00,22,3,0,660.0,75.8,693.3,132.8
RpeH9OruLwI_00,22,2,0,619.0,61.7,648.3,103.8
RpeH9OruLwI_00,22,1,0,984.7,316.8,1111.3,403.3
RpeH9OruLwI_00,24,14,0,521.0,112.5,569.7,153.8
RpeH9OruLwI_00,24,11,0,717.3,105.7,754.7,148.3
RpeH9OruLwI_00,24,6,0,1117.3,299.7,1192.0,348.3
RpeH9OruLwI_00,24,4,0,590.0,102.2,630.0,140.5
RpeH9OruLwI_00,24,3,0,659.3,76.1,694.0,132.5
RpeH9OruLwI_00,24,2,0,619.0,61.5,648.3,103.8
RpeH9OruLwI_00,24,1,0,1027.3,322.8,1139.3,406.7
RpeH9OruLwI_00,26,14,0,521.3,112.7,569.3,153.7
RpeH9OruLwI_00,26,11,0,716.0,105.7,754.7,148.0
RpeH9OruLwI_00,26,6,0,1117.3,300.3,1186.7,347.7
RpeH9OruLwI_00,26,4,0,589.3,102.2,630.0,140.7
RpeH9OruLwI_00,26,3,0,660.0,76.4,694.0,133.0
RpeH9OruLwI_00,26,2,0,619.0,61.2,648.3,103.9
RpeH9OruLwI_00,26,1,0,1049.3,328.0,1153.3,407.3
RpeH9OruLwI_00,28,14,0,521.0,112.7,569.7,154.0
RpeH9OruLwI_00,28,11,0,716.0,105.8,754.7,147.9
