video_name,frame_idx,track_id,class_id,x1,y1,x2,y2
Ib9wzyr5GqE_00,0,7,0,1.100000576998049,641.99999975,119.49999942300195,693.3000002499999
Ib9wzyr5GqE_00,0,6,0,858.7000004399657,57.99999975000001,961.2999995600343,116.30000025000001
Ib9wzyr5GqE_00,0,5,0,116.50000032388664,643.29999975,180.49999967611336,692.70000025
Ib9wzyr5GqE_00,0,4,0,723.3000003365906,34.59999975000001,847.2999996634093,126.70000025
Ib9wzyr5GqE_00,0,3,0,1098.0000004351064,38.29999975,1220.6999995648935,108.80000025
Ib9wzyr5GqE_00,0,1,2,467.3000001570388,17.299999749999998,531.9999998429612,120.30000025
Ib9wzyr5GqE_00,1,7,0,1.1,642.0,120.0,693.3
Ib9wzyr5GqE_00,1,6,0,858.7,57.9,961.3,116.4
Ib9wzyr5GqE_00,1,5,0,116.5,643.3,180.5,692.7
Ib9wzyr5GqE_00,1,4,0,723.3,34.5,847.3,126.8
Ib9wzyr5GqE_00,1,3,0,1097.3,38.2,1221.3,108.6
Ib9wzyr5GqE_00,1,1,2,467.3,17.5,532.0,120.2
Ib9wzyr5GqE_00,2,7,0,1.1,642.0,119.8,693.3
Ib9wzyr5GqE_00,2,6,0,858.7,57.9,960.0,116.4
Ib9wzyr5GqE_00,2,5,0,116.7,643.3,180.5,692.7
Ib9wzyr5GqE_00,2,4,0,723.3,34.6,847.3,127.0
Ib9wzyr5GqE_00,2,3,0,1097.3,38.2,1220.0,108.9
Ib9wzyr5GqE_00,3,7,0,1.3,641.3,118.7,693.3
Ib9wzyr5GqE_00,3,6,0,858.7,58.0,961.3,116.3
Ib9wzyr5GqE_00,3,5,0,116.5,643.3,180.5,692.7
Ib9wzyr5GqE_00,3,4,0,724.0,34.7,846.7,127.2
Ib9wzyr5GqE_00,3,3,0,1097.3,38.1,1220.0,108.9
Ib9wzyr5GqE_00,4,7,0,1.4,641.3,118.8,693.3
Ib9wzyr5GqE_00,4,6,0,858.7,57.9,961.3,116.4
Ib9wzyr5GqE_00,4,5,0,116.7,643.3,180.5,692.7
Ib9wzyr5GqE_00,4,4,0,725.3,35.2,848.0,127.3
Ib9wzyr5GqE_00,4,3,0,1104.0,39.8,1221.3,108.8
Ib9wzyr5GqE_00,5,7,0,1.1,642.0,119.0,693.3
Ib9wzyr5GqE_00,5,6,0,858.7,57.9,961.3,116.6
Ib9wzyr5GqE_00,5,5,0,116.8,643.3,180.5,692.7
Ib9wzyr5GqE_00,5,4,0,723.3,34.8,847.3,127.2
Ib9wzyr5GqE_00,5,3,0,1104.0,39.8,1221.3,108.6
Ib9wzyr5GqE_00,6,7,0,1.1,642.0,119.0,693.3
Ib9wzyr5GqE_00,6,6,0,858.7,57.8,961.3,116.7
Ib9wzyr5GqE_00,6,5,0,116.8,643.3,180.5,692.7
Ib9wzyr5GqE_00,6,4,0,723.3,34.8,847.3,127.2
Ib9wzyr5GqE_00,6,3,0,1098.7,38.1,1224.0,109.0
Ib9wzyr5GqE_00,7,7,0,1.1,642.0,119.2,693.3
Ib9wzyr5GqE_00,7,6,0,858.7,57.9,961.3,116.8
Ib9wzyr5GqE_00,7,5,0,116.8,643.3,180.5,692.7
Ib9wzyr5GqE_00,7,4,0,723.3,34.8,847.3,127.3
Ib9wzyr5GqE_00,7,3,0,1104.0,39.8,1224.0,108.8
Ib9wzyr5GqE_00,8,7,0,1.4,641.3,118.8,693.3
Ib9wzyr5GqE_00,8,6,0,858.7,57.8,961.3,117.0
Ib9wzyr5GqE_00,8,5,0,116.8,642.7,180.5,692.0
Ib9wzyr5GqE_00,8,4,0,725.3,35.2,848.0,127.3
Ib9wzyr5GqE_00,8,3,0,1104.7,39.8,1226.0,109.0
Ib9wzyr5GqE_00,9,7,0,1.1,642.0,118.6,692.7
Ib9wzyr5GqE_00,9,6,0,858.7,57.8,960.0,116.5
Ib9wzyr5GqE_00,9,5,0,117.2,643.3,180.5,692.7
Ib9wzyr5GqE_00,9,4,0,724.0,34.7,846.7,127.5
Ib9wzyr5GqE_00,9,3,0,1107.3,40.1,1226.0,108.9
Ib9wzyr5GqE_00,10,7,0,1.0,642.0,118.2,692.0
Ib9wzyr5GqE_00,10,6,0,858.7,58.1,960.0,115.8
Ib9wzyr5GqE_00,10,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,10,4,0,724.0,35.0,846.7,127.3
Ib9wzyr5GqE_00,11,7,0,1.0,642.0,118.7,692.7
Ib9wzyr5GqE_00,11,6,0,858.7,58.1,960.0,115.8
Ib9wzyr5GqE_00,11,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,11,4,0,724.0,35.0,846.7,127.3
Ib9wzyr5GqE_00,12,7,0,1.1,642.0,118.2,692.7
Ib9wzyr5GqE_00,12,6,0,858.7,58.0,960.0,116.0
Ib9wzyr5GqE_00,12,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,12,4,0,724.0,35.0,846.7,127.3
Ib9wzyr5GqE_00,13,7,0,1.1,642.0,118.2,692.7
Ib9wzyr5GqE_00,13,6,0,858.7,58.1,960.0,115.8
Ib9wzyr5GqE_00,13,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,13,4,0,724.0,35.0,846.7,127.5
Ib9wzyr5GqE_00,14,7,0,1.0,642.0,118.3,692.0
Ib9wzyr5GqE_00,14,6,0,858.7,58.1,960.0,115.8
Ib9wzyr5GqE_00,14,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,14,4,0,724.0,35.0,846.7,127.5
Ib9wzyr5GqE_00,15,7,0,1.0,642.0,118.3,692.7
Ib9wzyr5GqE_00,15,6,0,858.7,58.1,960.0,115.8
Ib9wzyr5GqE_00,15,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,15,4,0,724.0,35.1,846.7,127.6
Ib9wzyr5GqE_00,16,7,0,1.0,642.0,118.3,692.0
Ib9wzyr5GqE_00,16,6,0,858.7,58.7,960.0,115.8
Ib9wzyr5GqE_00,16,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,16,4,0,724.0,35.1,846.7,127.6
Ib9wzyr5GqE_00,17,7,0,1.0,642.0,119.2,692.0
Ib9wzyr5GqE_00,17,6,0,858.7,58.1,960.0,115.8
Ib9wzyr5GqE_00,17,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,17,4,0,724.0,35.0,846.7,127.7
Ib9wzyr5GqE_00,18,7,0,1.0,642.0,119.3,692.0
Ib9wzyr5GqE_00,18,6,0,858.7,58.1,960.0,115.8
Ib9wzyr5GqE_00,18,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,18,4,0,724.0,35.1,846.7,127.7
Ib9wzyr5GqE_00,19,7,0,1.0,642.0,119.2,692.0
Ib9wzyr5GqE_00,19,6,0,858.7,58.1,960.0,115.8
Ib9wzyr5GqE_00,19,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,19,4,0,724.0,35.0,846.7,127.7
Ib9wzyr5GqE_00,20,7,0,1.1,642.0,119.4,692.0
Ib9wzyr5GqE_00,20,6,0,858.7,58.1,960.0,115.8
Ib9wzyr5GqE_00,20,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,20,4,0,724.0,35.1,846.7,127.6
Ib9wzyr5GqE_00,21,7,0,1.0,642.0,118.4,706.0
Ib9wzyr5GqE_00,21,6,0,858.7,58.1,960.0,115.9
Ib9wzyr5GqE_00,21,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,21,4,0,724.0,35.1,846.7,127.7
Ib9wzyr5GqE_00,22,7,0,1.0,642.0,118.5,707.3
Ib9wzyr5GqE_00,22,6,0,858.7,58.2,960.0,116.0
Ib9wzyr5GqE_00,22,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,22,4,0,724.0,35.1,846.7,127.7
Ib9wzyr5GqE_00,22,1,2,468.7,21.1,554.0,131.0
Ib9wzyr5GqE_00,23,7,0,1.0,642.0,118.4,706.0
Ib9wzyr5GqE_00,23,6,0,858.7,58.1,960.0,115.8
Ib9wzyr5GqE_00,23,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,23,4,0,724.0,35.1,846.7,127.7
Ib9wzyr5GqE_00,23,1,2,468.7,21.1,554.0,130.3
Ib9wzyr5GqE_00,24,7,0,1.0,642.0,118.3,706.0
Ib9wzyr5GqE_00,24,6,0,858.7,58.2,960.0,116.0
Ib9wzyr5GqE_00,24,5,0,118.7,643.3,180.3,691.3
Ib9wzyr5GqE_00,24,4,0,724.0,35.2,846.7,127.7
Ib9wzyr5GqE_00,24,1,2,468.0,21.3,554.0,138.8
Ib9wzyr5GqE_00,25,7,0,1.0,642.0,118.1,706.0
Ib9wzyr5GqE_00,25,6,0,858.7,58.1,960.0,116.1
Ib9wzyr5GqE_00,25,5,0,118.3,643.3,180.3,692.0
Ib9wzyr5GqE_00,25,4,0,724.0,35.2,846.7,127.8
Ib9wzyr5GqE_00,25,1,2,467.3,20.9,554.0,133.2
Ib9wzyr5GqE_00,26,7,0,0.9,642.0,117.9,706.7
Ib9wzyr5GqE_00,26,6,0,858.7,58.2,960.0,116.2
Ib9wzyr5GqE_00,26,5,0,118.3,643.3,180.3,692.7
Ib9wzyr5GqE_00,26,4,0,724.0,35.2,846.7,127.7
Ib9wzyr5GqE_00,27,7,0,1.0,642.0,118.5,704.7
Ib9wzyr5GqE_00,27,6,0,858.7,58.2,960.0,115.8
Ib9wzyr5GqE_00,27,5,0,118.5,643.3,180.3,692.0
Ib9wzyr5GqE_00,27,4,0,724.0,35.1,846.7,127.7
Ib9wzyr5GqE_00,28,7,0,1.4,641.3,119.2,692.0
Ib9wzyr5GqE_00,28,6,0,858.7,58.1,960.0,115.8
Ib9wzyr5GqE_00,28,5,0,118.5,643.3,180.3,692.0
Ib9wzyr5GqE_00,28,4,0,724.0,35.0,846.7,127.9
Ib9wzyr5GqE_00,29,7,0,0.8,642.0,119.2,714.0
Ib9wzyr5GqE_00,29,6,0,858.7,58.2,960.0,116.2
Ib9wzyr5GqE_00,29,5,0,118.5,643.3,180.3,692.0
Ib9wzyr5GqE_00,29,4,0,724.0,35.1,846.7,128.2
Ib9wzyr5GqE_00,30,7,0,0.9,642.0,118.5,710.0
Ib9wzyr5GqE_00,30,6,0,858.7,58.1,960.0,115.9
Ib9wzyr5GqE_00,30,5,0,118.5,643.3,180.3,692.0
Ib9wzyr5GqE_00,30,4,0,724.0,35.1,846.7,128.0
Ib9wzyr5GqE_00,31,7,0,0.9,642.0,119.8,712.7
Ib9wzyr5GqE_00,31,6,0,858.7,58.0,960.0,116.2
Ib9wzyr5GqE_00,31,5,0,118.7,643.3,180.3,692.0
Ib9wzyr5GqE_00,31,4,0,724.0,35.2,846.7,128.2
Ib9wzyr5GqE_00,32,7,0,0.9,642.0,120.5,713.3
Ib9wzyr5GqE_00,32,6,0,858.7,58.1,960.0,116.1
