video_name,frame_idx,track_id,class_id,x1,y1,x2,y2
fbkRjY737QE_00,0,12,0,654.0000002564102,248.29999975,677.9999997435898,271.70000025
fbkRjY737QE_00,0,10,0,780.0000003755869,304.19999975,811.9999996244131,325.50000025
fbkRjY737QE_00,0,8,0,656.0000003252212,222.99999975,670.6999996747788,234.30000025
fbkRjY737QE_00,0,7,0,617.7000002550001,228.19999975,632.999999745,243.20000025
fbkRjY737QE_00,0,6,0,844.0000003539062,361.99999975000003,889.2999996460937,394.00000024999997
fbkRjY737QE_00,0,5,0,634.7000003228155,224.49999975,647.9999996771845,234.80000025
fbkRjY737QE_00,0,4,0,732.0000003513157,260.79999975000004,758.6999996486843,279.80000025
fbkRjY737QE_00,0,3,0,714.7000003275863,280.69999975,741.2999996724137,301.00000025
fbkRjY737QE_00,0,2,0,847.3000003202576,454.99999975000003,901.9999996797424,497.70000025
fbkRjY737QE_00,0,1,0,720.0000003515038,245.99999975,738.6999996484963,259.30000025
fbkRjY737QE_00,1,12,0,654.3,244.3,677.0,270.3
fbkRjY737QE_00,1,10,0,777.3,298.8,808.0,322.5
fbkRjY737QE_00,1,8,0,655.3,225.0,670.0,234.3
fbkRjY737QE_00,1,7,0,616.7,228.7,632.0,242.0
fbkRjY737QE_00,1,6,0,840.0,358.7,882.7,389.3
fbkRjY737QE_00,1,5,0,634.0,224.0,647.3,234.7
fbkRjY737QE_00,1,4,0,733.3,258.0,756.0,277.3
fbkRjY737QE_00,1,3,0,712.0,278.2,738.7,297.8
fbkRjY737QE_00,1,2,0,838.7,448.0,894.7,487.3
fbkRjY737QE_00,1,1,0,720.0,243.7,736.0,257.7
fbkRjY737QE_00,2,15,0,680.3000002832617,302.99999975,706.6999997167383,326.30000025
fbkRjY737QE_00,2,12,0,650.0,245.2,675.3,269.2
fbkRjY737QE_00,2,10,0,776.0,296.8,805.3,319.2
fbkRjY737QE_00,2,8,0,655.0,222.0,668.3,231.7
fbkRjY737QE_00,2,7,0,616.0,227.7,630.7,241.3
fbkRjY737QE_00,2,6,0,833.3,352.7,876.0,382.0
fbkRjY737QE_00,2,5,0,634.0,222.2,646.0,233.2
fbkRjY737QE_00,2,4,0,733.3,254.7,754.7,275.3
fbkRjY737QE_00,2,3,0,712.0,276.7,736.0,295.3
fbkRjY737QE_00,2,2,0,824.7,438.0,886.0,477.3
fbkRjY737QE_00,2,1,0,718.7,243.3,737.3,256.7
fbkRjY737QE_00,3,12,0,650.7,241.5,674.7,266.8
fbkRjY737QE_00,3,10,0,770.7,294.3,801.3,316.0
fbkRjY737QE_00,3,8,0,653.3,221.0,667.3,231.0
fbkRjY737QE_00,3,7,0,615.3,226.8,630.0,240.2
fbkRjY737QE_00,3,6,0,832.0,348.3,869.3,375.7
fbkRjY737QE_00,3,5,0,632.7,222.0,644.7,232.0
fbkRjY737QE_00,3,4,0,728.0,254.3,752.0,273.0
fbkRjY737QE_00,3,3,0,708.7,273.5,734.0,293.2
fbkRjY737QE_00,3,2,0,820.7,430.0,878.0,467.3
fbkRjY737QE_00,3,1,0,718.7,243.0,733.3,255.7
fbkRjY737QE_00,4,12,0,651.0,240.5,674.3,265.5
fbkRjY737QE_00,4,10,0,769.3,291.0,798.7,313.0
fbkRjY737QE_00,4,8,0,653.3,220.0,666.7,230.3
fbkRjY737QE_00,4,7,0,614.3,226.3,629.7,239.7
fbkRjY737QE_00,4,6,0,825.3,346.0,864.0,371.3
fbkRjY737QE_00,4,5,0,631.3,220.2,643.3,231.8
fbkRjY737QE_00,4,4,0,725.3,251.3,749.3,271.7
fbkRjY737QE_00,4,3,0,707.3,271.3,732.7,290.7
fbkRjY737QE_00,4,2,0,816.0,422.3,872.0,459.0
fbkRjY737QE_00,4,1,0,714.7,240.7,733.3,254.7
fbkRjY737QE_00,5,12,0,650.0,241.0,672.7,264.3
fbkRjY737QE_00,5,10,0,768.7,289.0,795.3,310.3
fbkRjY737QE_00,5,8,0,650.0,220.3,663.3,230.3
fbkRjY737QE_00,5,7,0,613.7,226.0,628.3,238.7
fbkRjY737QE_00,5,6,0,820.0,340.0,858.7,368.0
fbkRjY737QE_00,5,5,0,630.0,220.0,642.0,230.7
fbkRjY737QE_00,5,4,0,724.0,254.7,748.0,271.3
fbkRjY737QE_00,5,3,0,706.7,270.2,730.7,288.8
fbkRjY737QE_00,5,2,0,812.0,416.0,862.7,450.7
fbkRjY737QE_00,5,1,0,714.0,240.2,731.3,253.8
fbkRjY737QE_00,6,15,0,676.3,293.2,702.7,313.2
fbkRjY737QE_00,6,12,0,649.7,242.2,672.3,263.2
fbkRjY737QE_00,6,10,0,765.3,287.7,792.0,306.7
fbkRjY737QE_00,6,8,0,649.3,217.3,662.7,228.7
fbkRjY737QE_00,6,7,0,612.7,224.0,627.3,236.7
fbkRjY737QE_00,6,6,0,817.3,336.3,854.7,362.3
fbkRjY737QE_00,6,5,0,629.3,219.3,640.7,229.3
fbkRjY737QE_00,6,4,0,721.3,248.7,745.3,268.7
fbkRjY737QE_00,6,3,0,704.7,268.7,728.7,287.0
fbkRjY737QE_00,6,2,0,805.3,407.7,856.0,443.0
fbkRjY737QE_00,6,1,0,710.7,239.0,728.0,252.3
fbkRjY737QE_00,7,12,0,649.3,242.7,669.3,261.3
fbkRjY737QE_00,7,10,0,765.3,284.7,789.3,304.0
fbkRjY737QE_00,7,8,0,648.7,219.7,662.0,231.0
fbkRjY737QE_00,7,7,0,611.7,223.8,626.3,236.5
fbkRjY737QE_00,7,6,0,810.7,332.3,848.0,357.7
fbkRjY737QE_00,7,5,0,628.7,219.0,640.7,229.0
fbkRjY737QE_00,7,4,0,720.0,250.0,744.0,268.0
fbkRjY737QE_00,7,3,0,704.7,266.7,727.3,285.3
fbkRjY737QE_00,7,2,0,801.3,404.0,849.3,434.7
fbkRjY737QE_00,7,1,0,710.7,239.2,728.0,251.8
fbkRjY737QE_00,8,12,0,649.3,240.3,669.3,259.0
fbkRjY737QE_00,8,10,0,762.7,282.3,786.7,301.0
fbkRjY737QE_00,8,8,0,645.3,217.7,658.7,227.7
fbkRjY737QE_00,8,7,0,611.0,222.8,625.0,236.5
fbkRjY737QE_00,8,6,0,803.3,327.7,843.3,353.0
fbkRjY737QE_00,8,5,0,625.7,217.0,639.0,229.0
fbkRjY737QE_00,8,4,0,720.0,246.3,742.7,265.7
fbkRjY737QE_00,8,3,0,703.3,265.7,726.0,283.7
fbkRjY737QE_00,8,2,0,797.3,395.7,845.3,427.7
fbkRjY737QE_00,8,1,0,710.7,237.7,726.7,252.0
fbkRjY737QE_00,9,10,0,758.7,281.0,782.7,299.0
fbkRjY737QE_00,9,8,0,644.0,213.8,656.7,225.5
fbkRjY737QE_00,9,7,0,609.3,220.3,624.0,234.3
