video_name,frame_idx,track_id,class_id,x1,y1,x2,y2
7Q6tqECKuVw_00,0,6,0,2.767856956964465e-07,169.59999975,12.399999723214304,180.80000024999998
7Q6tqECKuVw_00,0,5,0,149.6000002789256,156.49999975000003,163.0999997210744,168.60000025
7Q6tqECKuVw_00,0,1,0,982.1000003521416,652.49999975,1067.599999647858,713.20000025
7Q6tqECKuVw_00,3,6,0,0.0,169.6,12.4,180.8
7Q6tqECKuVw_00,3,5,0,151.6,157.5,164.5,169.3
7Q6tqECKuVw_00,3,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,6,5,0,152.4,156.2,167.1,170.6
7Q6tqECKuVw_00,6,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,9,5,0,155.2,159.5,169.3,171.8
7Q6tqECKuVw_00,9,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,12,5,0,156.9,159.8,171.0,173.2
7Q6tqECKuVw_00,12,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,15,5,0,158.3,160.0,173.0,174.7
7Q6tqECKuVw_00,15,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,18,5,0,160.2,162.3,174.5,175.8
7Q6tqECKuVw_00,18,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,21,5,0,160.3,162.7,177.2,176.8
7Q6tqECKuVw_00,21,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,24,5,0,164.5,165.0,179.7,178.2
7Q6tqECKuVw_00,24,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,27,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,30,6,0,0.0,169.3,12.3,181.1
7Q6tqECKuVw_00,30,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,33,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,36,5,0,158.5,153.8,189.7,183.4
7Q6tqECKuVw_00,36,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,39,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,42,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,45,6,0,0.0,169.5,12.3,181.0
7Q6tqECKuVw_00,45,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,48,21,0,183.9,173.2,200.2,189.6
7Q6tqECKuVw_00,48,6,0,0.0,169.3,12.3,181.1
7Q6tqECKuVw_00,48,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,51,21,0,187.6,176.1,202.8,191.2
7Q6tqECKuVw_00,51,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,54,21,0,190.4,177.6,205.6,192.8
7Q6tqECKuVw_00,54,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,57,21,0,192.7,178.7,207.8,193.9
7Q6tqECKuVw_00,57,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,60,21,0,195.5,181.4,210.7,197.2
7Q6tqECKuVw_00,60,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,63,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,66,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,69,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,72,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,75,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,78,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,81,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,84,1,0,982.1,652.5,1067.6,713.2
7Q6tqECKuVw_00,87,21,0,202.1,198.0,232.2,219.9
7Q6tqECKuVw_00,87,1,0,988.3,653.1,1067.1,712.7
7Q6tqECKuVw_00,90,21,0,200.2,200.8,232.9,224.4
