video_name,frame_idx,track_id,class_id,x1,y1,x2,y2
a8-i2E4jrpk_00,0,17,0,960.2000002540161,264.09999975000005,985.4999997459839,289.00000024999997
a8-i2E4jrpk_00,0,16,0,1179.6000002624999,248.89999975,1196.3999997375001,264.90000024999995
a8-i2E4jrpk_00,0,15,0,207.8000004326484,308.39999975,245.6999995673516,330.30000025000004
a8-i2E4jrpk_00,0,14,0,93.6000003924731,338.29999975000004,137.3999996075269,366.20000024999996
a8-i2E4jrpk_00,0,13,1,988.9000002776946,208.99999975,1025.9999997223053,242.40000024999998
a8-i2E4jrpk_00,0,12,0,136.80000044827585,318.09999975,183.59999955172412,344.20000024999996
a8-i2E4jrpk_00,0,11,0,270.4000005766752,353.49999975,359.89999942332474,392.30000025
a8-i2E4jrpk_00,0,10,0,111.60000043483409,302.09999975,148.29999956516588,323.20000024999996
a8-i2E4jrpk_00,0,9,0,60.400000503311226,407.99999975000003,90.79999949668876,423.10000025
a8-i2E4jrpk_00,0,8,0,360.3000003778027,284.99999975,393.99999962219727,307.30000025
a8-i2E4jrpk_00,0,7,0,609.2000004269664,251.39999975000003,639.5999995730338,269.20000025
a8-i2E4jrpk_00,0,6,0,1603.1000001472125,298.69999974999996,1619.9999998527874,327.40000024999995
a8-i2E4jrpk_00,0,5,0,100.20000027109705,305.39999975,125.89999972890297,329.10000025
a8-i2E4jrpk_00,0,4,0,162.2000003852459,315.59999975000005,199.7999996147541,340.00000024999997
a8-i2E4jrpk_00,0,3,0,1047.9000002341897,197.19999975,1071.5999997658103,222.50000025
a8-i2E4jrpk_00,0,2,0,1117.1000002606634,289.39999975,1139.0999997393365,310.50000024999997
a8-i2E4jrpk_00,0,1,0,776.200000301187,306.29999975,816.799999698813,340.00000024999997
a8-i2E4jrpk_00,1,19,0,1073.2000002514883,208.09999975,1090.099999748512,224.90000025
a8-i2E4jrpk_00,1,18,0,1046.200000358051,213.69999975,1063.0999996419491,225.50000025
a8-i2E4jrpk_00,1,17,0,956.0,265.8,981.3,291.9
a8-i2E4jrpk_00,1,16,0,1178.7,248.1,1197.3,264.1
a8-i2E4jrpk_00,1,15,0,207.8,308.4,245.7,330.3
a8-i2E4jrpk_00,1,14,0,93.4,338.3,137.3,365.8
a8-i2E4jrpk_00,1,13,1,988.0,204.0,1026.8,243.2
a8-i2E4jrpk_00,1,12,0,136.8,318.1,182.6,344.2
a8-i2E4jrpk_00,1,11,0,270.4,353.5,359.9,392.3
a8-i2E4jrpk_00,1,10,0,112.0,302.1,148.3,323.2
a8-i2E4jrpk_00,1,9,0,60.7,408.0,90.9,423.1
a8-i2E4jrpk_00,1,8,0,360.3,285.2,394.0,307.1
a8-i2E4jrpk_00,1,7,0,609.2,251.4,639.6,269.2
a8-i2E4jrpk_00,1,6,0,1603.1,298.7,1620.0,327.4
a8-i2E4jrpk_00,1,5,0,100.2,305.4,125.9,329.1
a8-i2E4jrpk_00,1,4,0,162.2,315.6,199.8,340.0
a8-i2E4jrpk_00,1,3,0,1049.6,198.3,1069.9,222.5
a8-i2E4jrpk_00,1,2,0,1117.1,287.7,1140.8,309.7
a8-i2E4jrpk_00,1,1,0,768.7,309.9,809.2,344.5
a8-i2E4jrpk_00,2,20,1,89.00000021621621,411.29999975000004,114.59999978378379,440.90000025
